,0,1,2
539,배그 거래제한 친구랑 옷바꾸기로했는데 사진같이 이런겢뜨네요 이게 거래 지연이라고하는데 친구가 최근에 다른애랑,/qna/detail.nhn?d1id=2&dirId=20304&docId=298522038,배그 거래제한 친구랑 옷바꾸기로했는데 사진같이 이런겢뜨네요 이게 거래 지연이라고하는데 친구가 최근에 다른애랑 거래하다 취소됬데요 그래서말인지 당장 거래해야대는데 이거 복구방법좀요 내공 쳐먹튀할시 신고해요 욕포함
540,스팀 배틀그라운드 신고하는 법좀 알려주세요,/qna/detail.nhn?d1id=2&dirId=20304&docId=298522023,스팀 배틀그라운드 신고하는 법좀 알려주세요
541,제친구가 생일인데 뭐로줄까하다가 친구별명이 양파여서 양파인형을 살라하는데 10000원이하 귀여운 양파인형 파,/qna/detail.nhn?d1id=2&dirId=20313&docId=298521976,제친구가 생일인데 뭐로줄까하다가 친구별명이 양파여서 양파인형을 살라하는데 10000원이하 귀여운 양파인형 파는데 추천해주세요
542,뱅드림 걸즈밴드파티 한국판과 일본판 뭐가 다른가요?? (언어 말구 다른 점을 알려주세요!!) 내공 50입니다,/qna/detail.nhn?d1id=2&dirId=204&docId=298521957,뱅드림 걸즈밴드파티 한국판과 일본판 뭐가 다른가요?? (언어 말구 다른 점을 알려주세요!!)내공 50입니다><
543,이런 오류가 계속 떠요 왜그런거죠 얼마안된컴퓨턴데,/qna/detail.nhn?d1id=2&dirId=20412&docId=298521945,이런 오류가 계속 떠요 왜그런거죠 얼마안된컴퓨턴데
544,고백을 받았는데 나중에 사귀자 이랬거든요... 근데 사귀기엔 부담스러운데 나중에 사귀자하면 어쩌죠,/qna/detail.nhn?d1id=2&dirId=20605&docId=298521921,고백을 받았는데나중에 사귀자 이랬거든요...근데 사귀기엔 부담스러운데 나중에 사귀자하면 어쩌죠
545,메이플스토리 데몬어벤져  템셋팅 조언좀요,/qna/detail.nhn?d1id=2&dirId=20114&docId=298521734,10억 정도인 엄청 적은 저자본으로시작할까하는대인터넷에 검색해봣도 고렙템 정보만있고...저렙때는 템 상점꺼 사다 끼나요?저렙때사서 후반까지 끼는 템이 뭐가 있나요?(옛날 공노목같은거요)렙몇부터 템맞추기 시작하면 되나요?10억으로 시작템 뭐사요?템맞추는구간좀 알려주세요
546,중고차 보험사고로 1400가량이면 백타 큰사고인대 왜성능기록부에 는무사고인가여?? 차량은 지프 랭글러입니다,/qna/detail.nhn?d1id=2&dirId=20504&docId=298521665,중고차 보험사고로 1400가량이면 백타 큰사고인대왜성능기록부에 는무사고인가여??차량은 지프 랭글러입니다
547,제가 슈퍼마리오 메이커를 할려고하는데 닌텐도 기기 추천좀해주세요@@ 어떤기기가 좋은지 모르겠어요,/qna/detail.nhn?d1id=2&dirId=20902&docId=298521653,제가 슈퍼마리오 메이커를 할려고하는데 닌텐도 기기 추천좀해주세요@@ 어떤기기가 좋은지 모르겠어요
548,멀티의신 만우절쿠폰알려주세요 내공50,/qna/detail.nhn?d1id=2&dirId=213&docId=298521630,멀티의신 만우절쿠폰알려주세요 내공50
549,스타 리마스터 또는 오리지널 건물 묶는법,/qna/detail.nhn?d1id=2&dirId=2020401&docId=298521616,스타 리마스터 또는 오리지널 건물 묶는법
550,픽셀건 메가건 레벨이떨어진건기요? 최대레벨이 15밖에안되네요 17에서 너프된건가요?,/qna/detail.nhn?d1id=2&dirId=208&docId=298521611,픽셀건 메가건 레벨이떨어진건기요?최대레벨이 15밖에안되네요 17에서 너프된건가요?
551,피파온라인4 그래픽카드Radeon HD5800(3G) 돌아갈까요??,/qna/detail.nhn?d1id=2&dirId=20406&docId=298521572,피파온라인4 그래픽카드Radeon HD5800(3G)돌아갈까요??
552,"안녕하세요, 초등학교 6학년 여학생입니다, 제가 예전부터 엄지손가락을 빠는 버릇이 있는데, 이제 영구치도 나",/qna/detail.nhn?d1id=2&dirId=20707&docId=298521522,"안녕하세요, 초등학교 6학년 여학생입니다,제가 예전부터 엄지손가락을 빠는 버릇이 있는데, 이제 영구치도 나서 부정교합이 조금 진행중 인 것 같고, 손가락도 다른손가락에 비해서 손톱이 약해졌고, 다른손가락에 비해 색도 하애진 조금 심각한 상태에요, 부모님께서는 제 손에 양말을 끼우거나 붕대를 감거나 혼나기도 했고,예전에는 조금 맞기도 한거 같아요, 어머니께서는 ""아가씨 할머니 되서도 손가락 빨래?"",""손가락 한번만 더 빨면 폰 뺏는다(응급실가서 붕대감고온다,손가락 부러뜨린다,아빠양말 더러운거 끼운다)"" 말을 하셔요 물론 부모님이 속상하신 것은 알고잇는데.. 그만두기가 너무 어려워요 이나이쯤이면 안빠는게 맞긴한데 말이죠 진짜 요즘은 야단을 치시면 사춘기라 그런지..너무 기분이 안좋더라구요 손가락빠는 버릇이 위생에도 좋지않고 교정이 100만원 훨씬 넘는 것도 아는데 너무 힘드네요지식인에 쳐보니 좀..불안하면? 그런버릇이 나온다 하는데..으음 제 성격..은 조금 완벽주의자 성격에 관심받고싶어하는..?그런 성격같아요 진짜 어떻게 하면 좋을까요...?어머니께서 니가 알아서 검색해봐라..하셔서 용기내서 지식인에 여쭤봐요.."
553,우리나라 야구 국가대표 좌완,/qna/detail.nhn?d1id=2&dirId=206&docId=298521496,우리나라 야구 국가대표 좌완구속빠른투수 알려주세요..부탁이요 내공 70겁니다..그리고 왠만하면 이사만루2018에 맞추어서 해주세요그러면 내공100드립니다
554,유희왕 싸이크론 있잖아요 효과를 무효한다는 설명이 없기때문에 상대가 죽은자의 소생같은서 써도 효과는 못막자나,/qna/detail.nhn?d1id=2&dirId=20705&docId=298521414,유희왕 싸이크론 있잖아요 효과를 무효한다는 설명이 없기때문에 상대가 죽은자의 소생같은서 써도 효과는 못막자나요 근데 자꾸 저희반애들이 안된다는거에요그래서 4대1로 지금 말싸움 하고있는데...ㅠ 그래서 싸이크론이 효과를 막지못한다는것을 애들이 확실히 인정할수 있게끔 근거를 대야되는데 확실한 근거좀 가르쳐주세요 ㅠ 룰북에 써있으면 몇페이지인지도요 ㅠ아 그리고 베리 매지션걸 있잖아요 효과를 발동해서 제가 체인걸어서 유령토끼를 발동했는데 그럼 배리 매지션걸 효과무효화하나요?
555,제가 실수로 친구한테 오버워치계정을알려줬는데 그친구가 계정 비번이랑 아이디를 바꾼다네요? 어떻하죠?..ㅠ 제,/qna/detail.nhn?d1id=2&dirId=20313&docId=298521405,제가 실수로 친구한테 오버워치계정을알려줬는데그친구가 계정 비번이랑 아이디를 바꾼다네요?어떻하죠?..ㅠ제가만든계정이니까 다시받을수있나요?ㅠ
556,Gta5 스팀에서 삿는데요 스토리모드를 하는데 더이상 임무가 안 주어져요 마지막으로 한 건 토야의 견인요청이,/qna/detail.nhn?d1id=2&dirId=204&docId=298521368,Gta5 스팀에서 삿는데요 스토리모드를 하는데 더이상 임무가 안 주어져요 마지막으로 한 건 토야의 견인요청이에요 이제 어떻게 해야 되나요? ㅠㅠ
557,GTA5 온라인일때 OBS를 키면 무고밴 먹나요?,/qna/detail.nhn?d1id=2&dirId=213&docId=298521363,GTA5 온라인일때 OBS를 키면 무고밴 먹나요?
558,폰에이상한 비명소리가 깔렸어요... 제목은 이상하고 비명소리가나요... 엄청무서운데 전 이런거깐적도없고 이거,/qna/detail.nhn?d1id=2&dirId=20412&docId=298521241,폰에이상한 비명소리가 깔렸어요...제목은 이상하고 비명소리가나요...엄청무서운데 전 이런거깐적도없고이거 뭔지 알수있을까요...?
559,MOTNICMUY 이단어로 퍼즐 맞추기 도와주세..,/qna/detail.nhn?d1id=2&dirId=2011606&docId=298521216,MOTNICMUY 이단어로 퍼즐 맞추기 도와주세요
560,사이퍼즈를 하려는데,/qna/detail.nhn?d1id=2&dirId=20412&docId=298521212,이이정도면 렉없이 잘될까요 바꿀게있으면 가르쳐주십쇼
561,안녕하세요 고2 여학생입니다. 저는 지금 엄청 문제가 있습니다.... 화장실을 너무 자주 갑니다. 어느정도나,/qna/detail.nhn?d1id=2&dirId=20707&docId=298521211,안녕하세요 고2 여학생입니다.저는 지금 엄청 문제가 있습니다....화장실을 너무 자주 갑니다.어느정도나면 평균 쉬는시간에 1번 많으면 3~4번정도 갑니다. 꼭 가고 싶어서라기 보단뭔가...나올꺼같은데... 하는 느낌이 있고꼭 가야지만 그느낌이 사라집니다....그런데화장실 밖으로 나가면 다시 또 그런 느낌이들고...그런데 편한쌤이나 화장실을 편하게 갈수 있는시간때면 안갑니다. 그냥 그런 느낌이 1%도 없어요...여기서 제일 문제는 제가 좋아하는 남자쌤 있을때더 그런다는것이 문제에요....ㅠ쉬는시간에 잠깨서 화장실가거나 쌤한테수업시간에 부탁해서 화장실 가는것도 죄송하고...심리적으로 긴장해서 그런거 같은데...집에서 잘때도 이래서... 최대한 안정을 취하려합니다.이제는 학교에서는 점심때 빼곤 물을 안마시고요...좀 도와주세요...ㅠㅠ(이것때문에 이번달 생리도 일주일이나밀렸습니다...)
562,메이플 장비이름 ㄱㄹㅅㅇㅅ 아시는분,/qna/detail.nhn?d1id=2&dirId=20114&docId=298521196,메이플 장비이름ㄱㄹㅅㅇㅅ아시는분
563,저희집 고양이가 복막염 진단을 받았어요..... 어쩌면 좋죠? 회복할 가능성이 있나요? 아직 8개월 밖에 안,/qna/detail.nhn?d1id=2&dirId=20412&docId=298521174,저희집 고양이가 복막염 진단을 받았어요.....어쩌면 좋죠? 회복할 가능성이 있나요?아직 8개월 밖에 안됀 어린 고양이 인데......백신이나 회복 후기 있나요?
564,한 한달전에 보건소에서 결핵진단서를 끊었는데 찾으러 갈 시간이 없어서 못찾고 있다가 그 영수증 까지 잃어버렸,/qna/detail.nhn?d1id=2&dirId=20605&docId=298521158,한 한달전에 보건소에서 결핵진단서를 끊었는데 찾으러 갈 시간이 없어서 못찾고 있다가 그 영수증 까지 잃어버렸네요ㅠㅠ지금 가서 그때 진단한 결핵진단서 발급해달라고 하면 해줄까요..?
565,갑자기 두통이 와요 오늘 짜증나는 일이 있었긴한데 이렇게 아픈적 없었는데 최근에 짜증나는일이 있었고 이마랑,/qna/detail.nhn?d1id=2&dirId=20707&docId=298521095,갑자기 두통이 와요오늘 짜증나는 일이 있었긴한데 이렇게 아픈적 없었는데 최근에 짜증나는일이 있었고 이마랑 머리가 너무아파요 빠른 원인과 해결방안 부탁드려요 ㅠㅠ
566,메이플 서버 추천해주십시오,/qna/detail.nhn?d1id=2&dirId=20114&docId=298521057,데몬어벤져 키울거고10억 가지고 시작할까합니다크로아 vs 엘리시움 둘중 한군데추천해주세요
567,마인크래프트 파일다운 이안되여  (게임시작할려고할때),/qna/detail.nhn?d1id=2&dirId=213&docId=298521034,(정품)마인크래프트 가 1.7.10 말고 파일다운이안되여(다른버전은 다 안되여 모드있는 1.7.10도 안되여)런처에서 게임시작하기전에 파일다운하잔아여 근데 달팽이속도로 다운되다가결국인 안되여 ㅠㅠ어떻하져?
568,일차방정식 문제.. 풀이좀요..,/qna/detail.nhn?d1id=2&dirId=20412&docId=298521020,일차방정식 문제.. 풀이좀요..
569,[나눈질문12] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521009,모르겠어요
570,[나눈질문11] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521007,모르겠어요
571,[나눈질문9] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521005,모르겠어요
572,[나눈질문10] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521004,모르겠어요
573,[나눈질문6] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521003,모르겠어요
574,[나눈질문8] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521001,모르겠어요
575,[나눈질문5] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298521000,모르겠어요
576,[나눈질문7] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520998,모르겠어요
577,[나눈질문4] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520996,모르겠어요
578,[나눈질문3] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520995,모르겠어요
579,[나눈질문2] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520994,모르겠어요
580,[나눈질문1] 모르겠어요,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520992,모르겠어요
581,"이 분 누구에요,이런 사진 뭐라고 검색하면 나오나요?",/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520974,"이 분 누구에요,이런 사진 뭐라고 검색하면 나오나요?"
582,"이분이 쓰시는 편집기 뭔가요 ? :) https://youtu.be/rHIWlTpAgxQ 출처,바라던 바다님",/qna/detail.nhn?d1id=2&dirId=204&docId=298520944,"이분이 쓰시는 편집기 뭔가요 ? :)https://youtu.be/rHIWlTpAgxQ출처,바라던 바다님"
583,다리털 별론가요? 밀어야하나?,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520923,다리털 별론가요? 밀어야하나?
584,정신분열증인가요?아님 정상인가요? 제가 예전부터 주변 환경 때문에 스트레스를 많이 받 았고 작년부터 심하게,/qna/detail.nhn?d1id=2&dirId=20707&docId=298520769,정신분열증인가요?아님 정상인가요?제가 예전부터 주변 환경 때문에 스트레스를 많이 받았고 작년부터 심하게 사람을 죽이고 싶고 속으로 과대망상도 많이 하고 자꾸 커터칼로 찌르면 어떻게 될까 이런생각도 하고 칼로 막 두꺼운 종이같은거 찌르고 그럼왠지 기분이 좋고하루만 그런게 아니라 몇개월 내내 그랬어요정상적인거겠죠?
585,배틀그라운드 사양 확인 이정도면 어느 정도 되고 고칠곳 있으면 알려주세요 가격은 80만원대로 생각하고있습니다,/qna/detail.nhn?d1id=2&dirId=20304&docId=298520740,배틀그라운드 사양 확인이정도면 어느 정도 되고 고칠곳 있으면 알려주세요가격은 80만원대로 생각하고있습니다.
586,안녕하세요. 14살 중학생입니다. 저희 엄마가 어느순간부터 갑자기 화가많아지고 밥도 안주고그래서 라면만 맨날,/qna/detail.nhn?d1id=2&dirId=20707&docId=298520695,안녕하세요. 14살 중학생입니다. 저희 엄마가 어느순간부터 갑자기 화가많아지고 밥도 안주고그래서 라면만 맨날먹고요. 제가 뭐 물어보거나 대화라도 할려하면 아무말 안하거나 화를 내시고 그럽니다. 어떻게 해야될까요... 제 동생하고 저는 맨날 이러고 살아야될까요??
587,핸드폰 전화번호만 바꾸는데 돈드나요?,/qna/detail.nhn?d1id=2&dirId=20207&docId=298520675,핸드폰 전화번호만 바꾸는데 돈드나요?
588,게임아이디연동돠어기존아이가사라짐.연동해제하고.레이븐아이디.aceonea로복구해주세요.감사합니다.,/qna/detail.nhn?d1id=2&dirId=204&docId=298520615,게임아이디연동돠어기존아이가사라짐.연동해제하고.레이븐아이디.aceonea로복구해주세요.감사합니다.
589,캠핑카 생활 고민중잊니다,/qna/detail.nhn?d1id=2&dirId=2010604&docId=298520572,고1학샹인데 커서 집안사고 땅만산다음에 그곳에 캠핑카두고 살려고 하는데 어떻게 생각하시나요 아니면 카라반 두고 살고싶습니다 물은 물탱크로 끌어올리고 전기도 충전해서 쓰고 사실상 불가는ㅇ인가요?
590,신발 어디건지 아시는분 내공 이빠이 들립니다,/qna/detail.nhn?d1id=2&dirId=20303&docId=298520474,신발 어디건지 아시는분 내공 이빠이 들립니다
591,헤드셋 마이크,/qna/detail.nhn?d1id=2&dirId=203&docId=298520387,오늘 디스코드하려고햇는데 갑자기친구가웅 소리가난다는거임 그래서마이크드가봣더니 저상태고 아무말도안햇는데 기본이 저상태임 ㅅㅂ 아무것도안건들이고 기본값임 제발 가르쳐주삼내공 100
592,금병매 157회,/qna/detail.nhn?d1id=2&dirId=2011606&docId=298520381,금병매 157회
593,마인크래프트 모드.,/qna/detail.nhn?d1id=2&dirId=20411&docId=298520380,마인크래프트 모드를 할건데친구와 멀티로는 어떻게 하나요?참고로 spigot으로 서버는 만들었습니다~성의 있으면 채택해드립니다~
594,청주중고골프샅,/qna/detail.nhn?d1id=2&dirId=2011606&docId=298520360,청주중고골프샅
595,피파 17 얼티밋팀 리그는 변경 못하나요? 처음에 막 누르다가 프랑스리그 뛰고있는데 ㅠㅠ,/qna/detail.nhn?d1id=2&dirId=20608&docId=298520338,피파 17 얼티밋팀 리그는 변경 못하나요? 처음에 막 누르다가 프랑스리그 뛰고있는데 ㅠㅠ
596,드빌 인첸트,/qna/detail.nhn?d1id=2&dirId=208&docId=298520313,드빌에서 정령 4퍼옵? 그게 무슨 뜻인가요? 그리고 인첸트할때... 0.1씩 여유두고 했는데 오히려 EVAL이 내려가는 것 같아서.. 여유두면 안되나요? 친절한답변 기다립니다.. 내공 50 허접답변 신고
597,현대카드 만들려합니다. 혜택좋은 분 메일주세요,/qna/detail.nhn?d1id=2&dirId=20303&docId=298520239,현대카드 만들려합니다.혜택좋은 분 메일주세요
598,모두의마블 프레이 다크캐넌 봄의소녀마스 중에 독점 파산 각각 좋은거 머머있나요,/qna/detail.nhn?d1id=2&dirId=207&docId=298520159,모두의마블 프레이 다크캐넌 봄의소녀마스 중에 독점 파산 각각 좋은거 머머있나요
599,게임 스타크래프트,/qna/detail.nhn?d1id=2&dirId=204&docId=298520156,게임 스타크래프트 남자만 하죠
600,거북이 먹여도 되는것,/qna/detail.nhn?d1id=2&dirId=20901&docId=298520133,반수생 거북이 (리버쿠터입니다) 2년 반정도 키우고 있는데요사료나 감마루스 이런 건조새우같은거 말고 과일이라든지사람이 먹는 음식중 먹여도 되는 것이 있나요?최대한 빨리 답변 부탁드립니다^^
601,jar파일로 저장이 안되요,/qna/detail.nhn?d1id=2&dirId=20411&docId=298520121,제가 크래프트 버킷을 다운받아서 임시파일로 옮겼는데요 그런데 jar파일로 안되고 다른것 처럼 파일이 폴더로 되어있어요 그래서 그런지 멀티허려고 만든거 있잔아요 그거 눌렀는데 애러 라고 뜨면서 아무키나 누르면 창이 닫혀 버려요 이거 어떻게해야하죠? 이것만 되면 친구랑 할수 있을것 같은대 제발 저에게 도움을 주세요 제발요 부탁드립니다 메일 귀찬게하는 1인 드림
602,남자만 하는 게임,/qna/detail.nhn?d1id=2&dirId=204&docId=298520112,게임 스타크래프트 남자만 하죠
603,양띵tv 비글분들,/qna/detail.nhn?d1id=2&dirId=20411&docId=298520045,"양띵tv중에 비글분들 잇는데 비글분들 요즘에 마인크레프트 마검탈출맵같은거 안하고 삼식님,눈꽃님,콩콩님은 마인크레프트 영상을 잘 안찍던데.. 그리고 비글분들 모여서 컨텐츠같은거 안하고.. 사생활 영상이나 배그영상 올리시던데 어떻게 된건가요?"
604,카드 모으는 모바일 rpg 게임 추천 해주세요. 배틀 같은 거 할 때 카드로 싸우는 거 같은걸로요. 확률 나,/qna/detail.nhn?d1id=2&dirId=201&docId=298520014,카드 모으는 모바일 rpg 게임 추천 해주세요. 배틀 같은 거 할 때 카드로 싸우는 거 같은걸로요.확률 나쁘지 않고 과금 안 해도 되는 그런 게임이였으면 좋겠구요.
605,학생 슬림 노트북 추천,/qna/detail.nhn?d1id=2&dirId=206&docId=298519972,"가격은 100만원 안팍으로 구매할 생각입니다.(싸면 더 좋긴하겠지만..)충전이 usb type c로 되는거였으면 좋겠다 싶습니다. 그리고 키보드 배열은 오른쪽에 숫자판까지 있으면 좋긴하겠지만 없어도 괜찮습니다.학생용으로 사용하긴하지만 주로 주식 hts 같은걸 많이 열어보는 용도로 사용할것입니다. 게임은 안할것이기에 너무 고성능일 필요는 또 없습니다.편의성이 높고 휴대성이 높은 것들이 가장 선호되긴합니다.에이수스 비보북, 젠북 / LG 그램 종류 / HP 스펙터 등 여러제품을 보긴 했는데 이것저것 따지다보니 혼란이 와서 질문드립니다.가성비 등을 따져서 말씀해주셔도 감사하겠습니다."
606,하스에 현질할려는데 이거 계속안사라져요 사라진다해도 충전안됬다고하고... 4시부터 저러네요...,/qna/detail.nhn?d1id=2&dirId=201&docId=298519849,하스에 현질할려는데 이거 계속안사라져요 사라진다해도 충전안됬다고하고... 4시부터 저러네요...
607,안녕하세요 저는 올해 고등학교 입학한학생입니다. 그런데 제가 사는 지역말고 다른지역으로 학교를 가서 아는 친,/qna/detail.nhn?d1id=2&dirId=20605&docId=298519836,"안녕하세요 저는 올해 고등학교 입학한학생입니다.그런데 제가 사는 지역말고 다른지역으로 학교를 가서아는 친구가 한명도 없는데요 제가 낯가림이 무지 진짜 심해가지고 남자얘들과도 친해지는데 약간 오래걸렸어요... 그런데 남녀 합반 20명중에 남자가 9명 여자가 11명인데 여자얘들과도 친해지고싶은데 제가 낯가림이 무지 심해가지고 여자얘들과는 이야기도 거의안하고 장난도 못쳐요 ㅠㅠ 진짜 낯가림이 너무심해가지고 먼저 말걸기도 그러고 먼저 장난치기도 그러고 ㅠㅠ 우리반 남다얘들은 거의다 친하고 때리면서 장난 치기도하는데저만 안치하니까 무리에 끼기도 약간 그래요 ㅠㅠ 진짜 낯가림이 심해서 어떻해 여자얘들과 친해질수 있을까요ㅠㅠ 진짜,,너무 부러워서 고민하다가 쓰는거라,, 제발 알려주세용"
608,남자만 하는 게임,/qna/detail.nhn?d1id=2&dirId=20608&docId=298519804,피파 남자만 하죠
609,아수스 젠북530 팬 소음 (내공100),/qna/detail.nhn?d1id=2&dirId=20406&docId=298519769,젠북ux530uq를 샀는데 팬소음이 거슬릴 정도로 크네요이제품은 따로 팬 설정하는게 없나요?이제품이 불량인건지 원래 이정도로 큰건지 모르겠네요
610,"360*480 픽셀,20KB사진이 되도록 사진 편집 좀 부..",/qna/detail.nhn?d1id=2&dirId=207&docId=298519749,"360*480 픽셀,20KB사진이 되도록 사진 편집 좀 부탁드립니다."
611,이거 두개 원본 있나요,/qna/detail.nhn?d1id=2&dirId=208&docId=298519746,이거 두개 원본 있나요
612,남자만 하는 게임,/qna/detail.nhn?d1id=2&dirId=20608&docId=298519744,피파 남자만 하죠
613,GTA5 문제,/qna/detail.nhn?d1id=2&dirId=20410&docId=298519719,제가 gta5를 하는대 다른사람을 보면 제가 렉이걸리는지 자꾸 다른사람이 순간이동을 해요 핵은아닌데 제 컴 문제일까요 핑 문제일까요?
614,검은사막 질문,/qna/detail.nhn?d1id=2&dirId=201&docId=298519713,계정을 구매했는데 생활캐가 명장렙 10이넘어가고창고에 재료몇십억치있고말도 8티 3~4말있는데 이거어케활용해야할지모르겠습니다1.말8티는 하나만남기고 다팔면되나요 ??그리고 아두트라이는 어떻게하는건가요2.범선이있는데 마고리아? 낚시에대해 알려주세요3.일꾼재료는그냥 거래소에올려서팔면되나요?4.무역상자같은것도있는데 이건 그 거리보너스인가??받아서 팔아야되는건가요?
615,진심 골드가고싶은데...마음먹고 버스태워주시면 좋겠어요. 실버2인데 듀오해주실분...닉좀남겨주세요...제발요,/qna/detail.nhn?d1id=2&dirId=20132&docId=298519697,진심 골드가고싶은데...마음먹고 버스태워주시면 좋겠어요. 실버2인데 듀오해주실분...닉좀남겨주세요...제발요.
616,고사양 컴퓨터 사려는데 게임 여러개 가동될까요,/qna/detail.nhn?d1id=2&dirId=201&docId=298519631,"고사양 컴퓨터 사려는데 제가 게임을 여러가지 하고있거든요게임목록이 파판,검은사막,테라,마영전,천애명월도,블소,아이온,이카루스, 최근에 클베이벤트하는 아스텔리아까지 이 정도 하는데 고사양이라도 다 까는건 무리겠죠? (물론 집컴입니다)만약 몇개만 가능하면 뭐할지 추전좀 해주시면 감사하겠습니다 (파판이랑 천애명월도는 꼭 해야되서 2개외에 더 추천)"
617,졸업증명서 및 성적증명서———— 1부라고 써있으면 졸업증명서와 성적증명서 각1부씩 필요하다는 건가요 아니면,/qna/detail.nhn?d1id=2&dirId=20303&docId=298519500,졸업증명서 및 성적증명서———— 1부라고 써있으면졸업증명서와 성적증명서 각1부씩 필요하다는 건가요 아니면 둘중 하나만 있어도 된다는건가요
618,제주별빛누리공원 친구 둘 끼리 별빛누리공원을 가려고 합니다. 사진 찍으러 가는 거라 3:00에 연다그래서 밤,/qna/detail.nhn?d1id=2&dirId=20605&docId=298519497,제주별빛누리공원친구 둘 끼리 별빛누리공원을 가려고 합니다. 사진 찍으러 가는 거라 3:00에 연다그래서 밤에 아닌 3시에 가려고 합니다.1.15:00에 여는 거 맞죠?2.청소년 입장료 3500원 맞죠?(중1입니다)3.학생증 필요하나요?4.3500원만 들고 가면 할 거 별로 없겠죠?따로 더 필요한가요? 돈 따로 안 내고 할 수 있는 건 없나요?5.청소년들끼리만 가도 되죠?
619,코그멍 크로마,/qna/detail.nhn?d1id=2&dirId=2011606&docId=298519461,코그멍 크로마 나왔잖아요그거 다 귀여운데 그중에서 어떤걸로 살까요????두개 골라 주세용
620,제가 작년에 남자친구랑 동거를하다가 아이가생겨서 3월달에 출산햇습니다 근데 제가 지적장애인이에요 부모님이 나,/qna/detail.nhn?d1id=2&dirId=20605&docId=298519456,제가 작년에 남자친구랑 동거를하다가 아이가생겨서 3월달에 출산햇습니다근데 제가 지적장애인이에요부모님이 나중에 다도움 될꺼라면서 장애인등록을하라고해서 등록을해놓은상태에요근데 이제 결혼도햇고 아이까지잇는데 제가 장애잇다는걸 언제까지 숨기고살수도없고 저도 숨길려니까 너무불안하네요살아가는데는문제가없지만 다른사람들보다 지능이 약간 떨어지는정도에요근데 남편이 눈치는채고잇는거같아요말을할려고해도 입밖으로나오질않네요만약 얘기햇는데 이혼하자고할까봐 겁도나구요ㅜㅜ혹시 나중에 알게되더라도 변명꺼리같은거없을까요??남편은 마흔한살이구 전 스물셋이에요~~저 너무너무 무섭고 불안해요 도와주세요ㅠㅠ
621,메이플 장피 에픽세트로 뽑을수있는 최대스공이 어느정도될까요..?,/qna/detail.nhn?d1id=2&dirId=2011403&docId=298519449,메이플 장피 에픽세트로 뽑을수있는 최대스공이 어느정도될까요..?
622,픽셀건 무기추천 부탁드립니다,/qna/detail.nhn?d1id=2&dirId=201&docId=298519439,픽셀건 메인 코뿔소 보조 죽은별 스페셜 굿닥터 참고로 전 굿닥터 마스터 입니당 저격수 프로토 타입.단호한 저격총 근접 엘더포스 사브르 중화기 아바란체 공간살충제 무기 추천좀 내공50드립니다
623,수학여행 캐리어 쌀때 다이소에서 도움 될만한 물건이 있을까요??답변 부탁드립니다!(4월6일까지 ),/qna/detail.nhn?d1id=2&dirId=20303&docId=298519420,수학여행 캐리어 쌀때 다이소에서 도움 될만한 물건이 있을까요??답변 부탁드립니다!(4월6일까지)
624,마인크래프트 물 차오르는 명령어좀 알려줘요! PE입니다. 제가 마인크래프트로 홍수 서바이벌(Roblox Fl,/qna/detail.nhn?d1id=2&dirId=20411&docId=298519418,마인크래프트 물 차오르는 명령어좀 알려줘요! PE입니다.제가 마인크래프트로 홍수 서바이벌(유X브에 Roblox Flood Escape 2 치시면 알겁니다)을 만들건데 이제부터 질문1. 물 닿으면 바로 죽는 명령어 뭐예요?2. 물 차오르는 Fill 명령어는 아는데 그걸 10초에 한 블럭정도씩 차오르게 하는 명령어좀3. 버튼 눌러서 작동되는 회로(버튼 누르면 문이 열리는등) 좀 알려주세요.4. 맵을 끝내면 자동으로 초기화되어서 몇번씩 반복할 수 있는 명령어좀질문이 어렵나요? 그만큼 내공은 많습니다! 내공냠냠은 신고인거 아시죠 ^^ 그럼 진짜 이 4개 다 답변해줄수 있는 사람만 답변하세요!
625,아크 서바이벌 이불모드,/qna/detail.nhn?d1id=2&dirId=213&docId=298519398,님들 제가 지금 3명이랑 하고 있었음 한명 이 부족 을 다 걸어줌 근데 사건에 발단이 이럼 그 부족 건 형이 시험주간임 근데 그 다른 형이 캐릭을  다시 만듬 그래서 제가 받음 지금껏 해노은 공룡이 다 못음 결론은 부족 초기화 못함?제발 살려주셈 제발 2주동안 아크 못하게 생김
