,0,1,2
531,luminox colormark 3050 vs gshock mudmaster,/qna/detail.nhn?d1id=8&dirId=8040304&docId=298546260,luminox colormark 3050 vs gshock mudmaster쥐샥은 gg10001a3dr 모댈이구루미녹스는 파랑 초록 주황 아주 다양한 색중 고민입니다용도는 그냥 여름에 가볍게 차고다닐것 플러스외국여행가서 액티비하몀서 물에서 차고 헤엄치면서 놀 생각입니다둘다 방수 같은 스펙은 비슷한걸로 알고잇규 가격면에서만 루미녹스가 조금 더 비싸더라구요시계엔 영 문외한이라 고수님들께 질문드립니다추천하시는 이유와 반대하시는 이유 알려주시면 시계구매에 큰 도움이 되겠습니다
532,겔럭시j7에서 구글(아래) 검새창을 홈화면에 나오게 하려면,/qna/detail.nhn?d1id=8&dirId=8020505&docId=298546243,겔럭시j7에서 구글(아래) 검새창을 홈화면에 나오게 하려면
533,보이차 질문좀ㅜ,/qna/detail.nhn?d1id=8&dirId=8020306&docId=298546231,보이차 질문인데요먹다보면 정말 괜찮을까요
534,호주에 사는 친구한테 필요한 약 (소화제 소염제 등) 을 보내려고 하는데 우체국 해외택배로 보낼 수 있나요?,/qna/detail.nhn?d1id=8&dirId=81301&docId=298546228,호주에 사는 친구한테 필요한 약 (소화제 소염제 등) 을 보내려고 하는데 우체국 해외택배로 보낼 수 있나요?우체국에 물어보니깐 안된다그러고 블로그에서는 된다그러는데 누구 말이 맞는지 궁금합니다.정확한 근거 바탕으로 정보좀 주세요
535,해몽 부탁드립니다! 제가 시골에 혼자사는데 어느날 학교끝나고 아는형(꿈에서 처음봄)이랑 술을 마시고 제가 사,/qna/detail.nhn?d1id=8&dirId=801&docId=298546198,해몽 부탁드립니다!제가 시골에 혼자사는데 어느날 학교끝나고 아는형(꿈에서 처음봄)이랑 술을 마시고 제가 사는 집으로 들어가는중에 집앞에 두꺼운 검은색 독사가 있는겁니다저는 쪽문으로 피해서 들어갔는데 그 형이 잡는다고 까다가 물려서 제가 다시 나와서 독사 목을 졸라서 죽였습니다여기까지입니다.. 부탁드릴게욥
536,자동차 썬팅 추천좀요. 회사에 그늘진 곳이 없어 항상 햇볕이 잘드는 곳에 주차를 해놓는데요. 퇴근할때 차내부,/qna/detail.nhn?d1id=8&dirId=81103&docId=298546197,자동차 썬팅 추천좀요.회사에 그늘진 곳이 없어 항상 햇볕이 잘드는 곳에 주차를 해놓는데요. 퇴근할때 차내부가 뜨거워서.. 문제있을거같아 걱정이네요. 그래서 썬팅을 하려고 알아보고 있는데열차단 잘되고 가성비 좋은 반사 필름 찾아봅니다.지나친 광고나 홍보는 싫어요.
537,남자 여자 친구없다고 하는데?,/qna/detail.nhn?d1id=8&dirId=80101&docId=298546194,이성적 감정이 없다면 될 수도 있지 않을까육체적 관계였던 사이나 그런 사이라면 친구가 될 수 있을까요?
538,청주 유기견 보호소,/qna/detail.nhn?d1id=8&dirId=8050101&docId=298546191,청주에 유기견 보호소 있나요..급합니다 되도록 빨리 알려주세요ㅠㅠㅠ자세한 위치도 알려주시면 감사하겟습니다(봉사활동 하러 가는거라 봉사시간 주는 곳으로 알려주세요)내공 30드려요
539,중고차질문입니다.,/qna/detail.nhn?d1id=8&dirId=8110101&docId=298546188,http://www.encarmall.com/car/info/car_info_imported_detail.do?i_sCarCd=EC22052615중고차 질문입니다.혹시 이차 구매할까 생각중인데... 괜찮나요?닛산 알티마 유지비 많이 드나요?AS나 관련해서 질문합니다.
540,중고차질문입니다.,/qna/detail.nhn?d1id=8&dirId=8110101&docId=298546188,http://www.encarmall.com/car/info/car_info_imported_detail.do?i_sCarCd=EC22052615중고차 질문입니다.혹시 이차 구매할까 생각중인데... 괜찮나요?닛산 알티마 유지비 많이 드나요?AS나 관련해서 질문합니다.
541,광양중고차 매매업체가 있긴한데..,/qna/detail.nhn?d1id=8&dirId=81102&docId=298546187,전남 광양에 살고 있습니다.광양중고차 매매업체가 조그만하게 있긴한데친구들 얘기로는 위쪽으로 올라가서 사는게더 좋다라고들 얘기하는데 인터넷으로 좀 알아보다 보니업체도 너무 많고 허위매물 같은것도 조심해야 한다고 하는데도통 모르겠습니다.. 이쪽 전문가분들의 자세한 답변 부탁드립니다!감사합니다
542,허리가 자주아프면 침대시용이 안좋다는데 시실인지? 아니라면 어떤침대가 허리에 좋은지 알고 싶어요(돌침대나일반,/qna/detail.nhn?d1id=8&dirId=8080101&docId=298546180,허리가 자주아프면 침대시용이 안좋다는데 시실인지?아니라면 어떤침대가 허리에 좋은지 알고 싶어요(돌침대나일반침대 어떤침대가 허리에 좋나요)참고로 mry도 찍어봤는데 이상이없음 아침에 일어나면허리가 자주아픔
543,이 옷은 어떻게 빨래해야할까요 손빨래인건 알겠는데 산소표백가능한지... 또 어떤세제 사용해야하는지 모르겠어요,/qna/detail.nhn?d1id=8&dirId=80903&docId=298546166,이 옷은 어떻게 빨래해야할까요손빨래인건 알겠는데 산소표백가능한지... 또 어떤세제 사용해야하는지 모르겠어요 ㅠㅠ 도와주시면 감사하겠습니다
544,강아지 약 먹일때 강아지 약 먹일 때 저희 개가 대형견이라 약 한번 먹일때 쉽지가 않아서 기관지염으로 처방받,/qna/detail.nhn?d1id=8&dirId=80511&docId=298546159,강아지 약 먹일때강아지 약 먹일 때 저희 개가 대형견이라 약 한번 먹일때 쉽지가 않아서 기관지염으로 처방받은 약을 바나나랑 소세지에 꽂아서 주고있는데 그래도 괜찮은건가요?
545,코필러재시술 잘하는곳,/qna/detail.nhn?d1id=8&dirId=8030103&docId=298546130,반영구필러 받은지 1년넘었는데요.모양이 맘에들지 않아서 제거하려고 하는데코필러재시술 잘하는곳 추천해주세요.
546,반려견상식사전 마감되었던데 구매할수 있는 방법은 없나요??ㅠㅜ 며칠째 뒤져봐도 안나오네요,/qna/detail.nhn?d1id=8&dirId=8050105&docId=298546123,반려견상식사전 마감되었던데구매할수 있는 방법은 없나요??ㅠㅜ며칠째 뒤져봐도 안나오네요
547,차량 범퍼 긁힘 기스 제거,/qna/detail.nhn?d1id=8&dirId=8110301&docId=298546114,"안녕하세요.렉스턴 구형차량에, 주차로 인한플라스틱으로된 범퍼쪽에 기스가 많습니다.사진과같이 노란색 페인트 자국도 있고각종 긁힌 자국이 있는데혹시 이런 자국들은 어떻게하면 잘 지울 수 있을까요?"
548,람보르기니 아벤타도르 로드스터 sv로드스터 s 로드스터 차이점을 이야기해주세요 그리고 가격들도 알려주세요 가,/qna/detail.nhn?d1id=8&dirId=8110103&docId=298546103,람보르기니 아벤타도르 로드스터 sv로드스터 s 로드스터 차이점을 이야기해주세요그리고 가격들도 알려주세요 가격 말씀 못해주시면 비싼 순서대로 나열해주세요
549,배송조회 부탁드립니다.,/qna/detail.nhn?d1id=8&dirId=81302&docId=298546090,UPAAA000000268463167지금 한국에 도착한건가요?아니면 오기전인가요??언제쯤 도착할까요..?
550,이거언제올까요옹,/qna/detail.nhn?d1id=8&dirId=81302&docId=298546078,이거언제올까요옹
551,"벤츠 c클래스, cla 나 bmw 3시리즈 견적좀 받아보고 싶은데 가능 할런지요? 올 현금 가능하고 현재 6",/qna/detail.nhn?d1id=8&dirId=8110201&docId=298546070,"벤츠 c클래스, cla 나 bmw 3시리즈 견적좀 받아보고 싶은데 가능 할런지요? 올 현금 가능하고 현재 6세대 골프(13년식 7만5천키로) 오너입니다. 현재 트레이드인 할인도 가능 한지 궁금합니다. newage183@naver.com"
552,이사를 해야 하는데 대장방위가 남쪽이라는데 이사해도 되는지 알려주세요. ㅜㅜ 86.6.7일 (여) 86.5.,/qna/detail.nhn?d1id=8&dirId=81001&docId=298546052,이사를 해야 하는데 대장방위가 남쪽이라는데 이사해도 되는지 알려주세요. ㅜㅜ86.6.7일 (여)86.5.2일 (남)13.8.6(남)15.4.24(여)입니다작은 점에서 큰 점으로 갑니다이사 날짜나 뭐 살신 어쩌고 하는 것도 있던데 자세히 좀 봐주세요~ 내공 있어요 ㅜ
553,"산타페 더스타일 2009년 11월식입니다 엔빈오일 교체뒤 오일이 누유된다고 하여 ""파이프 어셈블리 - 오일피",/qna/detail.nhn?d1id=8&dirId=811&docId=298546042,"산타페 더스타일 2009년 11월식입니다토요일 엔진오일 교체 뒤 오일이 누유된다고 하여""파이프 어셈블리 - 오일피드"" 교체를 했습니다정비사가 즉석에서 160,000원.. 이렇게 부르더군요수리가 급해서 우선 결재하고 차를 가져왔지만영~ 찝찝하네요 내역서를 달라고 하니금액을 짜 맞추듯이부품값은 14,000원인데 기술료가 131,460원으로배보다 배꼽이 더 크네요H사 지정 AS업체이지만 수리비를 즉석에서 얼마..이건 아닌것 같네요신뢰가 떨어지다 보니 금액도 불신이 생기네요꼭 나쁜 카센타 같이...자동차 고수님들 ..기술료가 이게 적당한가요 ?정비명세서 첨부합니다"
554,cj대한통운 614925341455 지금 상품 이동중인데 오늘안에 받을 수 있을까요??,/qna/detail.nhn?d1id=8&dirId=81302&docId=298546038,cj대한통운 614925341455 지금 상품 이동중인데 오늘안에 받을 수 있을까요??
555,허벅지 타투,/qna/detail.nhn?d1id=8&dirId=803&docId=298546031,허벅지 전체를 감싸는 타투는 가격 어느정도 하나요
556,아파트 리모델링 질문이요 15년쯤산 아파트 리모델링 생각중인데요 15년살았으면..말다했죠 너무구질구질하더라구,/qna/detail.nhn?d1id=8&dirId=80801&docId=298546014,아파트 리모델링 질문이요15년쯤산 아파트 리모델링생각중인데요15년살았으면..말다했죠너무구질구질하더라구요어디까지나생각중인거라궁금했던거만질문드릴게요1.리모델링 시작하면집에못들어오잖아요?그러면 숙식은 어디서해결하나요?4인가족이라치면근처 모텔에가나요다른분들께선어떻게하시는지 궁금하네요키우는 반려견도있고해서..2.원래배치했던가구는어떻게처리하나요?빼긴해야하는건데집에있는물건들을공사전 남김없이 다른곳으로 옮겨놔야하나요?3.가구도 새로사야할텐데업체에서 디자인에맞게끔가구도 맞춰주나요?4.집은42평 정도되는데가격이대략(풀셋팅기준)어느정도나올지 궁금하네요..
557,써마지 아플까요??,/qna/detail.nhn?d1id=8&dirId=8030103&docId=298546006,써마지 너무 아플까요? ㅠㅠ어떻게 해야 할지써마지 주름 쫙좍 펴지고의사님 써마지 통증 괜찮나요?
558,우드타공판 시멘트벽에 시공 질문,/qna/detail.nhn?d1id=8&dirId=8080101&docId=298545999,사진처럼 벽면에 고정 뭘로 하나요?요번에 기존벽지 냄새나서방하나 타공판 제작주문해서 벽지제거 하고 벽지 대신으로 타공판으로시공하려 합니다.집이라서 벽지 위에 해야하나요?벽지제거 하고 시멘트벽에 바로 설치하면 유해성분 나오나요??
559,자고 일어나면 항상 itunes store 로그인 알림이 와있어요. 내 애플 ID에 대한 암호를 입력해달라고,/qna/detail.nhn?d1id=8&dirId=807&docId=298545983,자고 일어나면 항상 itunes store 로그인 알림이 와있어요. 내 애플 ID에 대한 암호를 입력해달라고요. 이거 해킹당한건가요? 이중보안까지 설정해놓았는데 왜자꾸 이런 알람이 뜨는걸까요?
560,오늘올까요ㅜㅠ,/qna/detail.nhn?d1id=8&dirId=81302&docId=298545979,오늘올까요ㅜㅠ
561,애견미용 주말반 어디있을까요?,/qna/detail.nhn?d1id=8&dirId=8050105&docId=298545976,애견미용 주말반 어디있을까요?
562,외국인 한국대학교 입학 (유학원),/qna/detail.nhn?d1id=8&dirId=816&docId=298545951,"인도인 친구가 중국에서 의대를 다니고 있는데한국에서 성형수술/피부미용 쪽으로 교환학생 같은 코스로 유학을 오고 싶어합니다.어떤 학교가 유명한지, 어떻게 전형접수를 해야하는지이런 부분을 한번에 해결 해 주실 만한 유학원이 있는지도 검색이 잘 되지 않아서 문의 남깁니다.알려주세요~"
563,한국산업인력공단 자격증 발급 신청 후 얼마 안에 가져가야 하는 기한이 있나요? 큐넷 어플로 내방수령 발급 신,/qna/detail.nhn?d1id=8&dirId=80306&docId=298545942,한국산업인력공단 자격증 발급 신청 후 얼마 안에 가져가야 하는 기한이 있나요?큐넷 어플로 내방수령 발급 신청하고 결제까지 했는데 가까운 시일 내에 가지러 못 갈 것 같아서요
564,아우디구입 18년A6 프리미엄과 콰트로프리미엄 견젹요. 1300이외 중고차(그랜저HG) 딜러할인. 등 할부,/qna/detail.nhn?d1id=8&dirId=8110201&docId=298545917,"아우디구입 18년A6 프리미엄과 콰트로프리미엄 견젹요. 1300이외 중고차(그랜저HG) 딜러할인. 등 할부 선수금 2500 이율과 48개월,60개월 둘다요. 메일로 주세요. meungsoo8@gmail.com"
565,"화분을 선물받았는데 이식물의 이름,꽃말 키우는 방법이 궁금합니다.",/qna/detail.nhn?d1id=8&dirId=80604&docId=298545880,"화분을 선물받았는데 이식물의 이름,꽃말 키우는 방법이 궁금합니다."
566,제가 귀뚫은지 6달됐는데요 두달전에 귀가 살짝 찢어졌는데 그 후부터 염증생긴거 같고 너무 아파서 어제 뺐더니,/qna/detail.nhn?d1id=8&dirId=814&docId=298545859,제가 귀뚫은지 6달됐는데요 두달전에 귀가 살짝 찢어졌는데 그 후부터 염증생긴거 같고 너무 아파서 어제 뺐더니 뒷쪽에만 몽우리가 생겼더라고요 일자도 아니거 위치도 마음에 안들어서 막을려고 하는데 흉터 최대한 안남게 하는법좀 알려주세요ㅠㅠ약같은거..그리고 몽우리는 어떻게 없애요..? ㅠㅠㅠ
567,써마지 효과어때?,/qna/detail.nhn?d1id=8&dirId=8030103&docId=298545853,써마지 라는게 주름 개선에 효과 좋은거라더라구요 확실한건지 써마지효과가 바로 나타나는건지 의사님 써마지 효과나 써마지 대해서 정보 공유 부탁드려요 ㅠ~
568,피어싱 귀랑 입술 이어져잇는 피어싱을 뭐라고하나요 ㅠㅠ???,/qna/detail.nhn?d1id=8&dirId=8040301&docId=298545836,피어싱 귀랑 입술 이어져잇는 피어싱을 뭐라고하나요 ㅠㅠ??? 살려고하는데 이름을모르겟어요
569,면 비린내 없애는 방법,/qna/detail.nhn?d1id=8&dirId=80201&docId=295952085,집에서 면 요리를 자주 만들어 먹습니다만유독 냉면이나 스파게티를 만들 때 유독 면 비린내가 납니다밀가루 비린내라고 하죠요리를 꽤 긴 시간동안 해와서 요리에 자신있다 생각하는 편입니다만 유독 면 요리는 그러내요밖에서 냉면이나 스파게티를 사먹을 땐 잘 안나는데 집에서 해먹으면 면 비린내가 나는 이유는 무엇일까요?이리저리 해봐도 도통 비린내가 사라지질 않내요
570,미용한지 5년되었는데 일 그만두고 뉴질랜드 이민가려 서류를 준비하다보니 경력 증명을 위해 근무한곳 사업자등록,/qna/detail.nhn?d1id=8&dirId=80106&docId=298545822,미용한지 5년되었는데 일 그만두고 뉴질랜드 이민가려 서류를 준비하다보니 경력 증명을 위해 근무한곳 사업자등록증을 준비하라는데 그게 맞는건지..이미 그만둔 상태에서 사업자등록증을 받아도그곳에 피해는 없는건지 궁금합니다ㅜㅜ
571,이 꽃 이름이 뭘까요?,/qna/detail.nhn?d1id=8&dirId=80604&docId=298545812,이 꽃 이름이 뭘까요?
572,걸그룹주사 부작용은??,/qna/detail.nhn?d1id=8&dirId=8030404&docId=298545769,"걸그룹주사 부작용 같은건 있을까요? 걸그룹주사 이게다이어트 주사용이던데,, 부작용있을지 ... 의사님걸그룹주사 부작용 있나요?"
573,블루스택 오류,/qna/detail.nhn?d1id=8&dirId=80704&docId=298545750,모바일 게임을 즐겨하는 사람입니다 근데 제가 얼마전에 블루스택으로 게임을 하던도중 어느날은 마우스가 인식을 안하고 어느날은 키보드 인식이 안되고 참..  이것떄문에 녹스를 사용하다가 녹스는 별로여서 블루스택으로 다시왓는데 이러네요 ㅠㅠ 왜그럴까여 제가 led 키보드를 쓰고있고 마우스도 led 쓰고있는데 불은 들어오는데 먹통이네요 산지도 얼마안됫는데 어떻게 고치나요알려주신데로 해봐서 고쳐지면 내공100드리겟습니다친절한 답변부탁드립니다....
574,무사고 차량 구입이후 사고 확인시 대처방법,/qna/detail.nhn?d1id=8&dirId=8110202&docId=297522237,"무사고 차량이라고 (단순 판금, 교환 등은 제외) 대화하고 차량을 구입했는데,차량 상세조회를 하니 사고로 꽤 많은 부분을 수리했더군요이런 경우에는 어떻게 해야 하나요??"
575,홈텍스에 교통카드 등록 어떻게 하나요??,/qna/detail.nhn?d1id=8&dirId=81201&docId=298545736,홈텍스에 교통카드 등록 어떻게 하나요?? 팝카드 쓰고 있어요ㅠㅠ
576,전자레인지안에 곰팡이가 폈어요 저번에 닦아냈는데 또생기고 안에 물도 많이맺혀있고 해결법좀요 ㅠㅠㅠㅠㅜ 자취생,/qna/detail.nhn?d1id=8&dirId=8020101&docId=298545714,전자레인지안에 곰팡이가 폈어요저번에 닦아냈는데 또생기고 안에 물도 많이맺혀있고 해결법좀요 ㅠㅠㅠㅠㅜ 자취생이라 햇반도돌려먹는데
577,안녕하세여 현재 미국에 살고있는 한국나이로 6학년이 된 여자 입니다 제가 한 5학년때는 한국에서 같은 초등학,/qna/detail.nhn?d1id=8&dirId=80101&docId=298545682,"안녕하세여 현재 미국에 살고있는 한국나이로 6학년이 된 여자 입니다제가 한 5학년때는 한국에서 같은 초등학교를 다녔던 남자애가 있었어요..근데 걔랑 저랑 좀 친한..? 사이였거든오 근데 제가 그때 주말에 너무 심심해서 걔한테 장난고백을 했었어요..진짜 정말 리얼리 장난으로여...근데 걔가 진짜로 받아드리고 저희반 애들은 그걸 다 알아버렸죠 근데 또 시간이 지나니까 그 소문도 잠잠했는데 어느날 걔한테 '야','나 할 말 있어' 이러고 온거에여..!! 그래서 제가 뭔데? 하고 보냈는데 사실 저때는 저도 호감(?) 정도 있는 상태라 기대를 하고 있었는데 안알려주는거에여..ㅠㅠ 근데 몇 달 뒤에 제가 미국으로 오게 되었어요..그래서 지금은 별로 연락도 잘 않하고...그런데 전 걔를 아직 잘 모르겠어요..막 남친이랑 어쩌구저쩌구 했다 라는 썰같은거 보면 자꾸 걔랑 이걸 하면 어떨까..이렇게 생각하고 또 생각하면 설레고..근데 제가 6월에 한국에 들어가는데 걔랑 또 어떻게 마주해야 될까요..?1) '야','나 할 말있어' 라고 보내고 안알려준 이유는 그냥 짐작가는 이유 있음 알러주세요..2) 그리고 제가 썰 같은거나 남친이랑 스킨쉽 했을때 이런 영상을 봤을때 자꾸 걔가 생각나는 이유가 뭔가요..? 이거 좋아하는 건가요?3) 제가 한국 들가면 걔를 봤을때 어색할것 같은데.. 안 어색해 하고 친구 처럼 다시 친한 친구로 계속 연락할 수 느는 방법 없을까요.?4) 그리고 걔가 장난기도 많고 그런대 보통 그런 남자들은 무슨 스타일 좋아하나여..?질문이 눔 만조..ㅠ죄송해여..꼭 다는 아니더라도 아는 거나 짐가느는 것 아시면 댓 남겨주세여 참고로 자세하게아알려주시공 내공냠냠 신고 합니다;; 내공100 걸어여"
578,이번 봄에 이사를 할 계획입니다. 그런데 이사하려고 하는 동네가 저희집으로부터 북쪽에 있어.. 부모님께서 올,/qna/detail.nhn?d1id=8&dirId=809&docId=298545668,이번 봄에 이사를 할 계획입니다.그런데 이사하려고 하는 동네가 저희집으로부터북쪽에 있어.. 부모님께서 올해는 북쪽으로 이사하는게 좋지않다고 하시는데.. 어떤가요?
579,제이숲 헤어팩 트리트먼트를 사려고 하는데요 후기 보니까 탈색하고 파마하고 머리 상한 사람들이 썼더니 좋아졌다,/qna/detail.nhn?d1id=8&dirId=8030203&docId=298545663,제이숲 헤어팩 트리트먼트를 사려고 하는데요후기 보니까 탈색하고 파마하고 머리 상한 사람들이 썼더니 좋아졌다 뭐 이렇던데제 머리는 탈색도 안하고 고데기 하느라 끝이 상하긴 핬지만 제 고민은 곱슬머리거든요매일 아침마다 고데기로 펴야하고 자고 일어나면 구부러져 있고ㅜ그래서 써보려고 하는데요 상한머리 말고도 곱슬머리에도 효과 볼 수 있나요??곱슬머리인 분들 써보신분이 답좀 해주세여요요ㅛㅛㅛ
580,이번 봄에 이사를 할 계획입니다. 그런데 이사하려고 하는 동네가 저희집으로부터 북쪽에 있어.. 부모님께서 올,/qna/detail.nhn?d1id=8&dirId=809&docId=298545668,이번 봄에 이사를 할 계획입니다.그런데 이사하려고 하는 동네가 저희집으로부터북쪽에 있어.. 부모님께서 올해는 북쪽으로 이사하는게 좋지않다고 하시는데.. 어떤가요?
581,제이숲 헤어팩 트리트먼트를 사려고 하는데요 후기 보니까 탈색하고 파마하고 머리 상한 사람들이 썼더니 좋아졌다,/qna/detail.nhn?d1id=8&dirId=8030203&docId=298545663,제이숲 헤어팩 트리트먼트를 사려고 하는데요후기 보니까 탈색하고 파마하고 머리 상한 사람들이 썼더니 좋아졌다 뭐 이렇던데제 머리는 탈색도 안하고 고데기 하느라 끝이 상하긴 핬지만 제 고민은 곱슬머리거든요매일 아침마다 고데기로 펴야하고 자고 일어나면 구부러져 있고ㅜ그래서 써보려고 하는데요 상한머리 말고도 곱슬머리에도 효과 볼 수 있나요??곱슬머리인 분들 써보신분이 답좀 해주세여요요ㅛㅛㅛ
582,게임큐브 gamecube 에뮬 돌핀 질문입니다. 거슬리는 오류,/qna/detail.nhn?d1id=8&dirId=80704&docId=298545645,게임큐브 에뮬을 한번 돌려보았습니다.게임은 바이오하자드4근데 메뉴창에 들어갔다가 나올때 무슨 보라빛도는 깨짐현상같은게 잠깐 나왔다가 사라지는데요.무슨 문제인가요? 무슨 오류인지... 상당히 거슬리네요.설정문제인지? 고수님들 답변부탁드립니다.해결되면 내공100
583,제가 이번에 해외연수를 가면서 면세점에서 가방을 사려는데요 .. 나이많으신분들이랑 가기도 하고.. 단체로 해,/qna/detail.nhn?d1id=8&dirId=81301&docId=298545633,제가 이번에 해외연수를 가면서 면세점에서 가방을 사려는데요 .. 나이많으신분들이랑 가기도 하고.. 단체로 해서 가는데 ... 세관신고를 안하려고 하는데ㅠㅠ 혹시 걸릴까요 ..? 만약 자진신고 안햇다가 걸리면 어떻게 되나요 ? 제가 그거 외에도 선글라스랑 화장품도 사는데 그럼 그거까지 다 내야 하나요?인천공항으로 올건데 .. 요새 검사를 빡세게 하나요?ㅠㅠ
584,m&n 초콜릿 캐릭터 빨간색으로 주실수 있으신분 있나욥... 빨간애만 있는걸루...ㅇㅂㅇ,/qna/detail.nhn?d1id=8&dirId=814&docId=298545627,m&n 초콜릿 캐릭터 빨간색으로 주실수 있으신분 있나욥...빨간애만 있는걸루...ㅇㅂㅇ
585,유리막코팅 하려고하는데 셀프로 가능한가요? 여자에요ㅜㅜ 요번에 차를 새로 뽑았는데요... 주변사람들이 유리막,/qna/detail.nhn?d1id=8&dirId=8110301&docId=298545580,"유리막코팅 하려고하는데 셀프로 가능한가요? 여자에요ㅜㅜ요번에 차를 새로 뽑았는데요...주변사람들이 유리막코팅 하는게 좋다고해서 하려고해요,근데 유리막코팅전문점에서 하려니깐 너무비싸서셀프 유리막코팅 이라는게 있더라구요.그래서 친구랑 같이 해보려고하는데 가능한가요?그리고 유리막코팅제 여러종류가 있던데 고르는 기준?이 알고싶어요."
586,스크럽폼으로세수했는데,/qna/detail.nhn?d1id=8&dirId=80301&docId=298545562,제가 피부가예민하고 여드름성트러블이있고붉은기도있고 가렵고 기름기하고피지가심하고자꾸 얼굴에 하얗게일어나서 스크럽폼으로세수했는데 여드름하고 붉은기가심해지고 각질제거가되는거 같지가않고 입주변하고 코하고코양옆에하얗게 뭐가끼고 턱있는곳이 하얗게일어나고때같은게나오고 잘닦이지도않는데어떡하죠
587,BJ세야님이 입은 티셔츠 브랜드 좀 알려주세요,/qna/detail.nhn?d1id=8&dirId=804&docId=298545543,아시는분~~내공 100 겁니당
588,이주미에게 마음을 훔치는 방법 알려주세요,/qna/detail.nhn?d1id=8&dirId=80101&docId=298545537,"안녕하세요. 말 그대로 이주미라는 친구가 너무 예뻐요그래서 아이디도 주미예요 부디고 다니는 이주미가 왜케 예쁜 걸까요?사실 저 혼자 짝사랑 중이랍니다 ㅠㅠ 언제 그녀가 마음을 열어줄까요..요즘 중국어 공부한다는데 너무 열심히 해서 더 예뻐요일본어도 잘 하더라구요 ㅠㅠ발음이 그냥 현지인이에요 ..주미 이상형이 쌍꺼풀있는 연하라는데 저는 쌍꺼풀은 있지만 연하가 아니에요,,넘 ㅜ 아쉬운데 어떡하죠?? 그리고 주미는 빠른이여서 이제18살이에요..그럼 제가 한 살 오빠네요 하.. 그녀의 마음을 훔치는 방법을 알려주세요 ! !"
589,타투에대해서질문드려요 타투와문신의차이점은뭔가요? 여자타투손목에하려하는데금액은얼마정도되나요? 하루에다되는건가요,/qna/detail.nhn?d1id=8&dirId=803&docId=298545518,타투에대해서질문드려요타투와문신의차이점은뭔가요?여자타투손목에하려하는데금액은얼마정도되나요?하루에다되는건가요? 아니면몇일에걸려해야하나요?겁이엄청많아서주사맞는것두무서워하는데많이아픈가요?타투를하구나면손목이빨갛게붓던데ᆢ통증은몇일이나지속되는건가요?또인천부평구에정말잘하는곳은어디인가요?갑자기타투가너무하구싶은데ᆢ겁이많아서선뜻하질못하겠고금액도부담스러울것같아질문남겨요
590,여기나오는 민경장군 옷 어디껀가요? 진짜예뿜 ♡♡ https://youtu.be/6EDxet-jYf4,/qna/detail.nhn?d1id=8&dirId=8040101&docId=298545515,여기나오는 민경장군 옷 어디껀가요?진짜예뿜 ♡♡https://youtu.be/6EDxet-jYf4
591,싼타페 TM 영맨 현금 할인 가능할지요?,/qna/detail.nhn?d1id=8&dirId=8110201&docId=298545478,"모델 : 싼타페 2.2 2WD 프레스티지색상 : 마그네틱 포스옵션 :  KRELL 사운드 + 서라운드뷰, Tech Plus, 현대 스마트 센스 2 (총 3가지)구매 방법 : 현금 또는 카드 일시불구매 지역 : 세종위와 같이 차량 구매원합니다.제가 원하는 업체에서 신차 검수 패키지를 받고 싶습니다.썬팅 블박 네비 등 영맨분이 하면 더 싸다는걸 알지만 지원 안받겠습니다.현금 지원이 가능한지 모르겠습니다만,가능하신분은 아래 메일로 대략적 금액이라도 보내주세요.jun30204@naver.com감사합니다."
592,신축빌라로 이사온지한달도안됬는데여 옆집때문에미치겠어요 구조가ㄷ자인데저희가가운데집이예요 근데문제는 윗집이쿵쿵거,/qna/detail.nhn?d1id=8&dirId=80801&docId=298545462,신축빌라로 이사온지한달도안됬는데여옆집때문에미치겠어요구조가ㄷ자인데저희가가운데집이예요근데문제는 윗집이쿵쿵거리고웃는소리이런걸모라안하는데여옆집이 설거지를하는데 바로그옆이저희방이구여 머리밑에서자여침대가설거지하는데물소리가바로머리위에서나고그거까지는참아도 설거지하면서철소리?탁탁소리나면벽이울려서 방이시끄러워여동생 이공부생인데잠을못자여자다아침에탁탁거리는소리에깨서놀래고새벽에설거지를2시3시해서 모라해서싸운적이있어여그러고비꼬듯아무것도안한다더니몇칠못가네여동생이얼마나스트레스받으면뛰어내려야 방법찾을거냐고 그말에설사를계속하고공부도못하겠다고싸움만해여집에서건축이 방옆에싱크대를해놓고 벽을두들기면텅소리나고나무소리?비어있는소리나여방법이없을까여방음벽지해달라고분양실장얘기했는데대표가아직대답을안했데여 법적이나신고할수있나여
593,"합정동 국어,영어,수학 과외 찾아요!",/qna/detail.nhn?d1id=8&dirId=811&docId=298545418,합정동 내신 관리와 모의고사 병행하는 과외 추천받고 싶어요!고등 내신 관리비법과 시험대비 방법알려주세요그리고 내신 전문 선생님과 과외 알아보고 있습니당!
594,택배 시켰는데여 대한통운 614931382691 로젠택배91167078774 이렇게 두개인데여오늘까지 다 받,/qna/detail.nhn?d1id=8&dirId=81302&docId=298545387,택배 시켰는데여 대한통운 614931382691로젠택배91167078774 이렇게 두개인데여오늘까지 다 받아볼수있나요?? 이거 오늘 오후에 받을수 있을가요?
595,한국에서 세번째로 큰 섬 이름이 뭐야,/qna/detail.nhn?d1id=8&dirId=80205&docId=298545386,한국에서 세번째로 큰 섬 이름이 뭐야
