,0,1,2
1525,Iminthesixthgrade. class1의뜻,/qna/detail.nhn?d1id=4&dirId=40103&docId=298521649,Iminthesixthgrade. class1의뜻
1526,님들 급해요 여기 예술의전당 홈페이지좀 들어가보세요,/qna/detail.nhn?d1id=4&dirId=40605&docId=298521608,저 티켓 예매해야되는데 예술의 전당 홈페이지가 안떠요 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ님들은 들어가지나요?http://www.sacticket.co.kr/저는 왜 안들어가죠? 예당에서 저 막아논건가요///
1527,2018.3.26. 가요무대 배경춤(유지나.초가삼간)에 대..,/qna/detail.nhn?d1id=4&dirId=40605&docId=298521607,https://www.youtube.com/watch?v=73k9irxWdXs위 링크는 2018년 3월 26일 가요무대의 일부로 유지나가 부른 초가삼간이라는 노래입니다.노래말고 유지나뒤에서 춤을추고있는 남녀가 보이시죠그 춤 이름과 춤을추는 남과녀의 이름을 알고싶습니다.아울러 그 춤이 나오는 동영상도 알고계시면 링크 부탁드립니다.그 춤을 보고나서 무아지경에 빠진듯 헤어나지 못하고 있습니다.너무나 아름다운 춤사위라 생각되서 부탁하니 꼭 답변 부탁드립니다.
1528,31머 9493 과속신호위반 궁금합니다,/qna/detail.nhn?d1id=4&dirId=40308&docId=298521603,31머 9493 과속신호위반 궁금합니다
1529,ㅠㅗ초노넌ㅍ,/qna/detail.nhn?d1id=4&dirId=40103&docId=298521578,ㅠㅗ초노넌ㅍ
1530,Iminthesixthgrade. class1의뜻,/qna/detail.nhn?d1id=4&dirId=40103&docId=298521546,Iminthesixthgrade. class1의뜻
1531,아스팔트 싱글페인트 수용성투명?,/qna/detail.nhn?d1id=4&dirId=40404&docId=298521542,아스팔트싱글 페인트중에 투명이 생산 되는곳이있는지요.시중에는 녹색.갈색.회색으로 수용성우레탄인줄압니다.진녹색에 흑색알갱이가 있는 싱글입니다.무늬를살릴수있는 수용성우레탄투명이있는지요.수용성발수제 아니고.유성은아스팔트 가 녹으니 아니고.기타 수용성에서방수용이있어면고수님의 답변부탁드립니다.있어면 제품명아니면 사이트부탁드립니다.감사합니다.
1532,전산세무 2급 질문입니다.,/qna/detail.nhn?d1id=4&dirId=403&docId=298521513,"전산세무 2급 질문입니다1. 자가운전보조금은 본인소유차량으로 업무수행에 이용하고, 실제 소요된 시내교통비 대신에 지급한 부분을 실비변상 성격으로 보상해주는 것이다. 이거 자가운전보조금 비과세로 돼있던데 왜 비과세인가요? 전 실비변상 성격으로 해서 과세로 입력했는데 실비변상 안해주고 비과세 처리 해줄께 이건가요?2.소득금액으로 인해 연말정산에 입력하면 안되는게 뭐 뭐가 있나요?예를들어 부인의 사업소득금액이 12,000,000원이라고 연말정산입력에서 부인의 보장성 보험, 신용카드 사용액은 입력 안했던데 뭐는 입력해도 되고 뭐는 입력하면 안되는지 했갈립니다.쉽게 설명부탁드립니다.감사합니다."
1533,자산운용역에서 종사하고 싶은 대학생입니다 펀드매니저가 되기 위해,/qna/detail.nhn?d1id=4&dirId=409&docId=298521507,"안녕하세요 저는 경제전공, 대학교 3학년입니다.펀드매니저가 되고 싶은데 지금부터 어떤 준비가 필요할까요?우선 나름 경제학 전공자로서 경제지식은 꽤 갖추고 있지만, 주식투자나 모의 포트폴리오 운용경험이 전무한 상황입니다. 현재 신문과 여러 매체를 통해 정보를 습득하고 있지만지금부터 투자를 통한 투자일기나 데일리 시황 리포트 작성 등으로 저만의 투자 색깔과 스토리를 갖고 싶습니다.아직 어떤 채널이나 루트를 통해 리포트 등을 받아 볼 수 있는지 모릅니다. 어떤 루트를 통해 알 수 있을까요?그리고 그런 리포트를 작성하는 데 팁도 있으면 알려주세요 ㅠㅠ!추가적으로) 다른 준비가 필요한게 있다면 어떤 준비를 하면 좋을까요?"
1534,신용카드 질문이요! 현재 청년햇살론 기대출1건 있구요 4대보험 1년 넘게 들어있어요 나이스는 5등급이구 올크,/qna/detail.nhn?d1id=4&dirId=4010503&docId=298521476,신용카드 질문이요!현재 청년햇살론 기대출1건 있구요4대보험 1년 넘게 들어있어요나이스는 5등급이구 올크는 저번주에 대출1건 상환해서 7등급에서 6등급 647점으로 오늘 상승한거 확인했어요삼성카드나 국민카드 받고 싶은데 될까요??언제정도에 신청해야 될까요??ㅠㅠ
1535,인천거주.무주택자입니다 양 부모님을 같은세대에서 4년거주중 와이프와자녀둘은 다른세대 거주중 청약시 모두를 부,/qna/detail.nhn?d1id=4&dirId=40203&docId=298521417,인천거주.무주택자입니다양 부모님을 같은세대에서 4년거주중와이프와자녀둘은 다른세대 거주중청약시 모두를 부양가족으로 볼수 있나요?가능하다면 가점45점 정도 나오는데도전할만한 곳은 어디가 있을까요?서울은 안되겟죠?거주지가 아니니ㅜ질문2.부모님이 소형주택을 가지고 계신데노부모봉양특별분양에 청약시 소형주택을 처분후청약하면 무주택기간 산정시 부모님 소형주택 처분후부터 계산인가요? 저의 무주택기간만 보는건가요?노부모봉양특별분양도 45점이면 도전해볼만한 곳은어디가 있을까요?
1536,이랜드외식사업부의 마케팅이 궁금합니다.,/qna/detail.nhn?d1id=4&dirId=40401&docId=298521404,이랜드 외식사업부의 내부마케팅이 궁금합니다.정직원들에 대한 어떤 복지가 있는지 (트레이너가 아닌 매장관리자들)
1537,경찰 간부 시험 책 좀 추천해주세요ㅠㅠㅠ,/qna/detail.nhn?d1id=4&dirId=40601&docId=298521394,저는 경찰 간부 시험을 치려고 준비하는 학생입니다. 근데 제가 책이나 시험에 관하여 자세히 잘 몰라 이렇게 질문을 하게 되었습니다.1. 한국사. 형법. 영어. 행정학. 경찰학개론 책들 중에서 좋은 책(이론.설명이 잘 되어있는 책) 있으면 추천해주세요.2. 선택과목 중에서 어느 것이 괜찮은지 추천해주세요.3. 영어가 대체 시험이 가능 하다고 들었는데 어느 것이 괜찮은지 추천해주세요.4. 인강은 어느 것이 괜찮은지 추천해주세요.
1538,지금 고3인 여자 입니다 제가 전문대 소방관련 학과 (응급구조학과말고) 를 가려고 하는데 전문대는 2년이니까,/qna/detail.nhn?d1id=4&dirId=40603&docId=298521390,지금 고3인 여자 입니다 제가 전문대 소방관련 학과 (응급구조학과말고) 를 가려고 하는데 전문대는 2년이니까 특채로 소방공무원 시험을 보려고 하는데요 꼭 응급구조 학과를 나와야되나요? 특채를 보려면 응급구조 자격증 1급은 소지 해야된다고 하는데 그 자격이 관련 학과를 나와야지만 응시가 가능 하다는데 소방관련 학과를 나와서 졸업한 뒤 응급구조 자격증 따고 특채를 시험을 봐야되나요?????
1539,화살표로 넘어가는 과정 자세히 풀어서 보여주세요..,/qna/detail.nhn?d1id=4&dirId=408&docId=298521329,화살표로 넘어가는 과정 자세히 풀어서 보여주세요..
1540,영어면접 노하우점..,/qna/detail.nhn?d1id=4&dirId=406&docId=298521251,면접은 몇번 봤는데요 답변하는 것에 어려움은 없는데 문제는 영어로 어떻게 답변을 할 수 있을가 걱정이되네요... 영어를 완전 못하는 건 아닌데 긴장되는 순간에 즉각즉각 답변을 할 수 있을지 모르겠어요 긴장했을 때 아무때나 할 수 있는 유용한 표현도 추천해주세요
1541,디딤돌대출신청 남편은 소득증빙이 안되고 저는 4대보험 들어간지 이제 한달 지났어요. 연봉은 1800만원 정도,/qna/detail.nhn?d1id=4&dirId=4010501&docId=298521245,디딤돌대출신청남편은 소득증빙이 안되고 저는 4대보험 들어간지 이제 한달 지났어요.연봉은 1800만원 정도구요이럴때 디딤돌 신청할수 있을까요?
1542,출자배당금,/qna/detail.nhn?d1id=4&dirId=40101&docId=298521220,출자배당금 뭔가요??은행에서 뜬금없이 돈이 들어 왔다가한참뒤에 다시 돈을 빼가 더라고요.제 통장.카드 아무 이상없는거죠??
1543,결혼을 앞둔 청년 입니다..본인 명의로 주택이 있으면 임대아파트 신청이 불가피한가요?,/qna/detail.nhn?d1id=4&dirId=402&docId=298521176,제 명의로 집이 있기는 하지만 제 형이 살고 있고저는 곧 결혼을 앞둔 상태인데집안 형편도 넉넉치 않고 모아둔 돈은 없고제 명의로 집이 있는지라 신혼부부대출도 받을수가 없고명의이전하는데 돈도 천만원 이상 든다고 하더라구요..임대아파트 신청을 하려고 하는데 주택소유자로임대아파트 조건미달일거같은데신청조차 할수없는건가요?이러한 상황에 방법이 있다면 어떤 방법이 있을지도와주세요 선배님들..
1544,ct점검시 2차측을 왜 단락해야되나요? 쉽게설명부탁합니다,/qna/detail.nhn?d1id=4&dirId=40305&docId=298521173,ct점검시 2차측을 왜 단락해야되나요? 쉽게설명부탁합니다
1545,문제 풀이해주세요,/qna/detail.nhn?d1id=4&dirId=40103&docId=298521138,문제 풀이해주세요
1546,lh 전세대출?,/qna/detail.nhn?d1id=4&dirId=4020201&docId=298521047,LH에 전세대출 이란것이 있나요?전세대출 받아 온다 하여 그러려니 하고 있었는데 뜬금없이LH에 등록된 주택이 아니다 하면서 대출이 안된다 는 어의없응 말을 하시네요..대체 LH전세대출이 뭔가요? 전세대출은 은행에서만 해주는거 아닌가요?
1547,주택을 신탁회사에 소유권 이전하는 이유는?,/qna/detail.nhn?d1id=4&dirId=40204&docId=298521016,안녕하세요간혹 보면 주택을 신탁회사에 소유권이전하는 경우가 있더라구요.1. 왜 신탁회사에 소유권이전을 하는거죠?2. 이런 물건이 경매에 나오면 별 문제는 없는 건가요?그냥 일반 소유주 물건처럼요....3. 아니면 신탁회사에 소유권 이전을 한 직전 소유주의 소유권이 살아있는 건가요?도움말씀주시면 감사하겠습니다.
1548,25살 직장인입니다. 현재 연봉은 2400 이고 4500짜리 전세에 전세자금대출금 3000있습니다. 27살이,/qna/detail.nhn?d1id=4&dirId=4010502&docId=298520985,25살 직장인입니다.현재 연봉은 2400 이고4500짜리 전세에 1500은 제돈이고전세자금대출금 3000있습니다.27살이나 28살쯤 차를 사고싶은데 투싼으로 사고싶습니다 가능할까요 아니면 내년에라도 사고싶은데 가능할까요
1549,안녕하세요 경찰에 대해서 궁금해서 질문합니다. 내공100,/qna/detail.nhn?d1id=4&dirId=40603&docId=298520981,안녕하세요 정말 진지하게 이 글을 올립니다. 저는 공고에 재학중인 고등학교 3학년입니다.저는 지금 2학년때부터 계속 경찰 필수과목 영어 한국사를 조금씩 공부해왔는데한국사는 그렇다쳐도 제가 지금 너무늦었나.. 싶기고 하고 영어도 많이 수준이 낮고해서 계속 공부중인데 고민이 많아서 글을 올립니다1.경찰대학을 봤는데 경찰대학은 무조건 공부잘하고 정시로 들어가야되나요?수시나 체육특기나 그런거 없나요? 무조건 공부 잘해야지 들어갈수 있나요?2. 지금 공부중인데도 제가 좀 있으면 대학을 정하게 되는데 정시로는 도저히 안될거같아서 수시로 해야되는데 수시로도 경찰 대학학과를 진학할수 있을까요?3. 그리고 9급공무원으로 시험응시하는것이 있고 대학교를 가는것이 있는데 제가 아직 공부중인데 중학교때랑 고1때 너무 놀아서 공부중인데도 수준이 많이 딸리는데 계속 노력 중입니다 대학교랑 그냥 학원 다니면서 9급공무원 시험 준비하는거랑 어떤것을 가는것이 나을가요?4. 의경으로 빠져서 의경끼리만 경쟁해서 하는것이 잇다고 들었는데 혹시 의경으로 생각중인데 의경으로 빠진다면 적성시험 보는거 잇던데 그게 많이 어렵나요?5. 대학이나 9급공무원이나 수학은 필수가 아닌던데 그래서인지 제가 수학을 안해도된다는 마음으로 더더욱 안해왔습니다 근데 갑자기 불안해서인데경찰 시험볼려면 수학을 무조건 해야되나요?6. 마지막으로 제가 공고 출신이라 학교에서 전부 그냥 포기해라 부모님도 가망이 없어 보이시는지 포기하시라고도 하고 5년준비하고도 안되는 사람들이 많다고 들었습니다. 경찰시험이 그렇게 어렵나요.....? 정말 어려운거 알고 그래도 정말 정말 하고싶어서 계속 공부중이였는데 막상 고3 되고 영어도 초딩수준이고 그래도 정말 하고싶은데 가능할까요? 제가 영어를 정말정말 못하는데지금해도 늦을까요?
1550,주택소유에 대해서..지분판매,/qna/detail.nhn?d1id=4&dirId=402&docId=248305102,상속으로 주택의 지분을 가지는 경우는 무주택자로 인정해주는 경우도 있다던데 그거하고주택지분을 여러 주택 가지고 있으면2분의 1 3분의 1 이런식으로 여러주택의 지분을 가지고 있으면여러 주택을 소유한걸로 인정되어 세금이 많이 부과되는지내가 지금 어려운 상태라 상속 받은 주택지분을 팔려고 하는데주택지분만 사려는 사람을 어디서 구할런지거주 목적이든 투자 목적이든 상관없어 몇년간이라도 내가 좀더 살도록 해준다면 고맙겠지만그렇게 하지 않더라도 가격만 많이 쳐준다면 다른 저렴한 지역으로 이사가면 되고주택이 단독소유가 아니라서
1551,카드연채로 카드시로부터 채권추심한다는통보를 받았는대 대처 법 아시는 분 좀 도와주세요.,/qna/detail.nhn?d1id=4&dirId=40106&docId=298520959,"카드가 2개 연체되어 (현대카드,우리카드) 우리카드로 부터 채권압류및 추심명령를 법원으로 받고보니경험이 없는 나는 당황하게 됬는데 어떻게 해쳐 나가야 할지 몰라서 아시는 분 있으시면 조언 부탁 합니다"
1552,밥을 먹고나서 걷고 그러는데 배에 가스가 차서 배에서 계속 소리가 크게 나서 학교에 있을때 계속 신경이 쓰여,/qna/detail.nhn?d1id=4&dirId=40603&docId=298520957,밥을 먹고나서 걷고 그러는데 배에 가스가 차서 배에서 계속 소리가 크게 나서 학교에 있을때 계속 신경이 쓰여서 공부가 잘 안돼요ㅠㅠ 어떻게 배에서 소리안나고 가스 안차는 방법 없을까요?
1553,"서울지역 조합원 입주권을 매매하려고합니다. 기존 무허가건물,토지이지만 입주권확정돼 분양1.2.3순위 신청상태",/qna/detail.nhn?d1id=4&dirId=40305&docId=298520925,"서울지역 조합원 입주권을 매매하려고합니다.기존 무허가건물,토지이지만 입주권확정돼분양1.2.3순위 신청상태이라고 해요매매시 주의할점과 제가 알아야 할부분이무엇인가요?그리고 아직철거전이라 취득세는1.1프로인지요?입주권매매계약서가 따로있나요?입주권이 피가 2억이면 2억에대한 계약서를쓰면되나요아님34평조합분양가 +2억인가요?"
1554,skt 이중출금,/qna/detail.nhn?d1id=4&dirId=40106&docId=298520819,제가 폰요금이 110만원가량되고 3~4개월 미납으로 수신정지까지 처분받은 상태라서아침에 월급들어오자마자 ars 로 입금했습니다그리고 저녁에 밥먹고 카드긁는데 잔액부족이라 뜨길래 1588-9999 국민은행ars 로 전화해서잔액조회해보니까 0 원이더라고요전액을 다 납부했는데도 남은 55만원가량이 사라졌습니다그래서 은행 atm 가서 조회내역을보니 skt제번호 로 나간겁니다이거 이중출금맞나요혹시나해서 미납요금있을가봐 1575 전화해서 요금납부한다니까 미납요금이 없다고뜨고정확히 통장잔고가 0원이 된거면 더 나가야 할 돈이있어서 있는게 다 빠져나갔다는건데그 돈이 딱 맞았을리가없고이거 이중출금맞는거죠이거 어떻게돌려받나요
1555,아파트분양을 하고 입주시까지 입주를 못하면 어떻게 되나요,/qna/detail.nhn?d1id=4&dirId=40202&docId=298520806,아파트분양을 하고 입주시까지 입주를 못하면 어떻게 되나요
1556,중고등학교 수학교사가꿈인데 이직업과 미래의정보과학기술과 무슨관련이있을까요 자신의직업과 미래의정보 기술과 관련,/qna/detail.nhn?d1id=4&dirId=40602&docId=298520757,중고등학교 수학교사가꿈인데 이직업과 미래의정보과학기술과 무슨관련이있을까요 자신의직업과 미래의정보 기술과 관련지어 설명해야하는데.. 통 교사라는직업은 나중에 정보과학이 어떻게이용되는지감이안잡히네요...
1557,"요즘 들어 1달전부터 소리에많이 예민해지기시작하기시작하였습니다,,, 문여는소리에도아무렇지않았는데 요즘에는 심",/qna/detail.nhn?d1id=4&dirId=40307&docId=298520688,"요즘 들어 1달전부터 소리에많이 예민해지기시작하기시작하였습니다,,,문여는소리에도아무렇지않았는데 요즘에는 심장이 먼저 화들짝놀라서 어떤증상인지 잘모르겟습니다,,,,여러분 보시면 좀알여주세요 퓨ㅠㅠㅠㅠㅠㅠ건강검진을 받으러가봐야할까요,,,,,"
1558,자동차 명의변경 필요서류,/qna/detail.nhn?d1id=4&dirId=40308&docId=298520668,매수자입니다.대리인 통해서 자동차 명의변경 할때 어떤게 필요한가요?인감증명서는 그냥 일반용으로 때도 되나요??아래처럼 다 비어 있던데 저렇게 그냥 제출하면 되는건지요?
1559,한국.중국.일본 세금,/qna/detail.nhn?d1id=4&dirId=408&docId=298520626,제가 초등학생인데요 학교사회시간에 선생님이 세금에대해 말해주셨는데 세금은 한달에 한번내요??일본도 중국도 한달에 한번내나요??
1560,한국.중국.일본 세금,/qna/detail.nhn?d1id=4&dirId=408&docId=298520626,제가 초등학생인데요 학교사회시간에 선생님이 세금에대해 말해주셨는데 세금은 한달에 한번내요??일본도 중국도 한달에 한번내나요??
1561,전세대출 보증금,/qna/detail.nhn?d1id=4&dirId=4020201&docId=298520618,지금 월세 살고있습니다.계약기간이 아직 세달정도 남았는데..이번에 전세대출알아보고있습니다.1. 기존에 있는 월세 보증금을 가지고 바톤터치?식으로 전세대출 이 가능한가요?2. 얼마까지 가능한지 가격을 은행에서 알아보고 방을 알아봐야하나요?/ 아니면 반대로 돌아보고 이런 가격이 대출이 가능하냐 물어봐야하나요?3. 전세대출대충 듣기로는 1억을 받을려면 2000~3000정도 있어야한다고 들었는데..맞나요?4. 좀 별개로 낙성대/서울대 입구 이쪽 거주중인데 구의역? 이쪽 도 좋다고 하는데...대충 평범한 원룸 시세(4~6평정도면 보통원룸..인거같은데..)같은걸 알수있나요?
1562,아이폰x 에플케어플러스에대해.. 이번에 아이폰x실버색상을 구매했는데 색상이 마음에 안들어서 유심기변으로 바꾸,/qna/detail.nhn?d1id=4&dirId=401030203&docId=298520559,아이폰x 에플케어플러스에대해..이번에 아이폰x실버색상을 구매했는데 색상이 마음에 안들어서 유심기변으로 바꾸려고 하는데 제가 가지고 있는 kt보험이 없어진다고 하더라구요 그래서 에플케어플러스를 해야된다는데 도무지 저게 뭔지 모르겠습니다ㅜ 미국에서하면 한국에선 보상 못 받는다는 말 도 있더군요.. 자세히 알려주실분 계신가요??절차는 많이 복잡한가요? 금액은 어떻게 되나요 한번에결제해야하나요 아니면 기존 휴대폰 보험처럼 다달이 내는건가요? 자세히 알려주시면 감사하겠습니다 ㅜ
1563,대구 황금동 해오름독서실 다녀본 경험이 있거나 현재 다니고 있는 분들께 여쭤봅니다~ 보통 독서실 문여는 시간,/qna/detail.nhn?d1id=4&dirId=40601&docId=298520547,대구 황금동 해오름독서실 다녀본 경험이 있거나 현재 다니고 있는 분들께 여쭤봅니다~보통 독서실 문여는 시간이 9시 부터인걸로 아는데 여기도 그런지 알고싶어서요~혹시 오픈시간이 몇시부터 인지 아시는분 계신가요?
1564,통신미납건으로 궁금하여 질문드립니다. 제가 320만원 8개월미납으로 직권해지되여 sk측에서 f&u신용정보회사,/qna/detail.nhn?d1id=4&dirId=40106&docId=298520527,통신미납건으로 궁금하여 질문드립니다. 제가 320만원 8개월미납으로 직권해지되여 sk측에서 f&u신용정보회사로 이관을시켯더라구요 독촉장날라오고 소송얘기하길래 일시불상환능력이없어 분납으로 하겠다하니 감면해줄테니 일시불상환해달라해서 161만원 상환하고 161만원은 감면받았습니다. 그런데 여기서 궁금한게 제가 감면받고 일시불상환했는데 휴대폰개통을하러 대리점에 가니 미납금액이 161만원이 아직남아있다고하네요..그래서 f&u신용정보에 전화하니 감면신청한게 전산화될려면 오래걸린다고 몇달이걸릴수도있다는 황당한얘길들었습니다. 이게 과연 맞는건가요?? 320만원에서 반만갚고 반은남아있는상태냐니깐 그건아니고 변제금은 다갚으셨고 나머지 감면된금액 승인될려면 시간이오래걸린단얘기밖에 안하네요.. 정확히 얼마걸릴지도모르고 몇달이라고만하는데 이게맞는건지 어떻게 된건지 잘아시는분있으면 답부탁드립니다
1565,아이폰 X를 쓰는데 잠깐 시계보려고 화면을 터치하거나 오른쪽 버튼 누르면 진짜 1초도 안돼서 저렇게 뿌옇게,/qna/detail.nhn?d1id=4&dirId=40103&docId=298520487,아이폰 X를 쓰는데 잠깐 시계보려고 화면을 터치하거나 오른쪽 버튼 누르면 진짜 1초도 안돼서 저렇게 뿌옇게 변해요 이렇게 안할수있는 방법이 있나요???
1566,공단기 평생 프리패스 있잖아요 합격할때 까지 무제한으로 들을 수 있는거 불합격 인증을 해야 계속 들을 수 있,/qna/detail.nhn?d1id=4&dirId=40601&docId=298520450,공단기 평생 프리패스 있잖아요 합격할때 까지 무제한으로 들을 수 있는거 불합격 인증을 해야 계속 들을 수 있다는데 시험 안 치면 끝나는거에요? 시험 안 치고 계속 못 듣나요?
1567,"연말정산 질문합니다. 2017년 11월6일~ 2018년 11월 5일까지 계약기간입니다. 체크카드, 현금만 사",/qna/detail.nhn?d1id=4&dirId=40311&docId=298520448,"연말정산 질문합니다.2017년 11월6일~ 2018년 11월 5일까지 계약기간입니다.체크카드, 현금만 사용합니다세전 170만원, 세후 154만원입니다주택청약 2만원씩 넣고있습니다. (3년넘었구요)연말정산 최대로 받을수 있는 돈이 300만원 이라고 들었습니다. 제가 현금 얼마, 카트 얼마정도 사용해야 연말정산에서 이익인지 알고싶습니다."
1568,9급 경찰공무원 순경 되는법,/qna/detail.nhn?d1id=4&dirId=40601&docId=298520396,장래가 경찰공무원인 중3입니다! 미래가 어떨진 모르지만 정말 맘 단단히 먹고 노력하려구요 경찰대학교는 지금 학습능력 및 성적이 좋진 않아서 경찰대는 꿈을 못꿨습니다.. 그렇다고해서 9급도 어렵다고 생각하고 떠 그렇게 들었습니다.. 정말 노력하여 끈기로 노력해서 장래를 이뤄보고 싶습니다. 경찰행정학과? 및 방법을 알려주실 지식인 분들에 답변 기다리겠습니다!!
1569,공매 잔금일 지날시 계약금 넣었던 거는 못돌려 받나요? 아니면 다른 방법이라도... 있나요?,/qna/detail.nhn?d1id=4&dirId=40204&docId=298520377,공매 잔금일 지날시 계약금 넣었던 거는 못돌려 받나요? 아니면 다른 방법이라도... 있나요?
1570,전기요금 지정계좌납부,/qna/detail.nhn?d1id=4&dirId=403&docId=298520373,2018년 4월 2일까지 납부인데 제가 3월 25일에 청구서에 나와 있는 지정계좌에 스마트뱅킹앱으로 요금을 이체했는데요. 앱에선 정상적으로 처리되었다고 하는데 한국전력공사 요금납부내역에는 없다고 나오는데요 그냥 다른 방법으로 납부해야 하나요?
1571,선물을 받았는데요 사진 마지막같이 북렛이니 뭔가이상해서요.. 문제는 주신분은 정품이라고 믿고계시고 있어요..,/qna/detail.nhn?d1id=4&dirId=4010502&docId=298520345,선물을 받았는데요 사진 마지막같이 북렛이니 뭔가이상해서요.. 문제는 주신분은 정품이라고 믿고계시고 있어요..어떠한경로로 사신건지는 정확히모르지만 믿고계셔 도움청합니다. 혹시나 사기에 연류돼셨을까봐 걱정되기도 하구요..고수님들 도와주세요ㅜ
1572,못받은 공사대금 어찌할까요?,/qna/detail.nhn?d1id=4&dirId=40703&docId=298520277,"루마썬팅 업체에 유리공사를 해주었습니다.공사금액은 크지않지만 자재비 유리대금 인건비 모두 제가 지불했습니다. 3달째 준다고만하고 안주고 있는데..너무 화가 나서 못참겠습니다. 3월 말까지 안주면 유리공사해준거 다 철거해가도 아무말 안하겠다고 하는데 4월이 지난 지금은 연락도 씹어버리네요,그냥 다 깨부셔 버리고 그냥 돈안받아버릴까 하는 생각도 하고,받을 방법도 없고..처음부터 계약서를 쓰고 이행한것이 아니라 법적으로 신고해도 도움이 되지않겠죠?"
1573,신혼부부특공 소득증빙,/qna/detail.nhn?d1id=4&dirId=402&docId=298520271,신혼부부 특공 맞벌이의 경우 도시가구 평균소득 7천만원 이하로 알고있는데요남편이 연 5천정도 벌고저같은 경우에는2018년 2월에 퇴사하고 3월에 다른 회사 입사했는데전 직장에서 월급이 3월까지 나왔는데 전직장에서는 고소득이었고지금 다니는 직장은 4월은 160 5월부턴 210 11월부터 230 이렇게 받을 것 같은데제 소득이 어떻게 잡히는 건가요?신혼부부 특공 못넣을 까요?
1574,세금 명언,/qna/detail.nhn?d1id=4&dirId=40309&docId=298520256,세금과 관련된 명언을 10개 정도만 알려주세요.
1575,1가구 2주택 관련해서 부부공동명의시에 종합부동산세 및 양도세 효과에 대해서 문의드립니다.,/qna/detail.nhn?d1id=4&dirId=40305&docId=298520234,"안녕하세요.현재 공시지가 3억 정도 되는 아파트를 2009년에 제 단독명의로 구입하였으며,와이프 직장 문제로, 구입한 아파트를 전세를 주고 그 전세보증금으로 다른 지역에 전세를 살고 있습니다.내년에 전세를 정리하고, 사는 곳에 아파트를 구입할 생각인데요.(대략 시세는 공시지가 기준으로 4억 정도 생각하고 있습니다.)본의아니게 1가구 2주택이 되는 상황이 되었습니다.그 전에 구입한 아파트는 현재 부동산 경기 상황상 단시일내 매매를 할수 있는 상황이 아닙니다.금번에 구입하는 아파트 명의를 부부 공동명의로 하려고 합니다만, 이럴 경우 단독명의로 하는 경우와 비교해서 종합부동산세나 양도세에 어떤 차이가 있는지 궁금합니다."
1576,마트 알바를 시작했는데 궁금한게 있어서 질문드립니다. 제가 한 마트에 용역업체를 통해서 알바로 일하게 되었습,/qna/detail.nhn?d1id=4&dirId=40611&docId=298520213,마트 알바를 시작했는데 궁금한게 있어서 질문드립니다.제가 한 마트에 용역업체를 통해서 알바로 일하게 되었습니다. 근무가 주 6일이라고 해서 일을 시작했는데 근무표를 짜는 날에 마트 직원이 하는 말이 한 달에 일요일이 다섯번 있으면 (제가 일요일에만 쉬는걸로 되있습니다.) 5일 중 하루는 일하러 나와야 한다고 말하더군요. 그래서 현재 4월이고 18년 4월은 일요일이 다섯번이라서 4월 1일에 출근을 했습니다. 그랬더니 마트에서 일하는 다른 파견분들이랑 직원들이 제가 일요일에 나오는걸 의아해 하시더라고요. 그래서 물어봤더니 제가 일하기 전에 일했던 애는 일요일에 한 번도 나온적이 없다고 얘기를 하시더라고요. 제가 새로 오면서 바뀐건지 잘 모르겠네요. 이러면 1년 중 4달을 13일을 안쉬고 일해야 한다는 소린데... 이게 진짜인가 싶네요. 이런게 가능한가요???(필력이 딸려서 좀 이상하게 쓴거 이해해주고 읽어주세요)
1577,부동산 투기 땅투기 뜻,/qna/detail.nhn?d1id=4&dirId=402&docId=298520175,부동산 투기 땅투기 뜻이 정확히 뭔가요대충찾아보니 필요하지않은데 사서이득본다던데그럼 건물주들이 월세받아먹는건 투기아닌가요?정확히 뭔지알려주세요
1578,전산회계 1급 카드가 안떠요,/qna/detail.nhn?d1id=4&dirId=40402&docId=298520163,매입매출 전표에 유형 카과인데F2번 누르면 카드 목록이 뜨잖아요근데 문제엔 비씨카드 입력이라고 나오는데 비씨카드가 없는거에요그래서 거래처등록에 들어가봤더니 비씨카드 등록되어 있어요!근데 매입매출전표에 없어요ㅠㅠ왜 이런가요?ㅠ
1579,소득공제 세액공제 문제랑 답좀 만들어주세요,/qna/detail.nhn?d1id=4&dirId=40311&docId=298520151,"소득공제 세액공제 문제랑 답좀 만들어주세요!예를 들면나 , 배우자(소득x), 아들(22살 장애인), 딸 (13살)소득금액(필요경비를 뺀금액임) : 4천만원이런식으로 문제좀 만들어주세요!답도 부탁드릴게요~"
1580,전산회계 1급 카드가 안떠요,/qna/detail.nhn?d1id=4&dirId=40402&docId=298520163,매입매출 전표에 유형 카과인데F2번 누르면 카드 목록이 뜨잖아요근데 문제엔 비씨카드 입력이라고 나오는데 비씨카드가 없는거에요그래서 거래처등록에 들어가봤더니 비씨카드 등록되어 있어요!근데 매입매출전표에 없어요ㅠㅠ왜 이런가요?ㅠ
1581,소득공제 세액공제 문제랑 답좀 만들어주세요,/qna/detail.nhn?d1id=4&dirId=40311&docId=298520151,"소득공제 세액공제 문제랑 답좀 만들어주세요!예를 들면나 , 배우자(소득x), 아들(22살 장애인), 딸 (13살)소득금액(필요경비를 뺀금액임) : 4천만원이런식으로 문제좀 만들어주세요!답도 부탁드릴게요~"
