,0,1,2
189,피임약복용문의,/qna/detail.nhn?d1id=7&dirId=7011403&docId=298550481,생리시작하고 2주정도후에 피임약복용21알 모두 복용다하고 휴약기3일째 관계를 했는데피임효과가 있나요?ㅠ
190,트임성형외과 갈고리 모양 아랫주름 윗트임되요?,/qna/detail.nhn?d1id=7&dirId=70110&docId=298550474,앞트임수술을 한번 한건데도눈앞에 몽고주름이 있어요 아니 더 심해졌어요어떻게 앞트임을했는데 몽고주름이 더 심해질 수 있나요?친구들은 윗트임을 하라고들 하던데윗트임 개발병원이 트임성형외과라해서 질문남겨요갈고리 모양으로 아래로 쭉 내려온 몽고주름 윗트임으로 해결이 될까요?
191,이거 실밥 끊어진건가요? 그리고 실밥 사이에 있는거 뭐죠 혀를 못대서 약인지 음식물인지..,/qna/detail.nhn?d1id=7&dirId=70107&docId=298550466,이거 실밥 끊어진건가요?그리고 실밥 사이에 있는거 뭐죠혀를 못대서 약인지 음식물인지..
192,저는 어떤병원에 간호사로 일하고 있었고 그병원 원장인 어떤남자를(나이는 4-50대중반인거같은 얼굴에 키는 저,/qna/detail.nhn?d1id=7&dirId=70101&docId=298550451,저는 어떤병원에 간호사로 일하고 있었고 그병원 원장인 어떤남자를(나이는 4-50대중반인거같은 얼굴에 키는 저보다 작았어요 한 120-30?) 손으로 목졸라 죽였어요뭔가 다툼같은게 있었던거 같은데 생각은 안나고 화가나서 목을 조르고 있는데 순간 망설이면서 손에 힘을 빼야되나 죽이면 안되는데 하는 생각을 했던거 같은데 그렇게 고민하는 사이에 그 사람이 죽어버렸어요그사람이 죽자마자 밖에서 환자?들이 오고 그 원장님의 부인이랑 병원일을 도와주는 사람들이 (다른 간호사 두세명이랑 어떤 남자) 와서 방 밖이 소란스러워 지자 저는 제가 살인을 했다는걸 숨기기 위해 그 남자를 안마의자같은 소파에 자는것처럼 눕혀놓고 의심될만한 것들을 정리하고 아무일 없다는 듯이 나갔어요그리고 환자들을 데리고 진료를 보러들어가면서 발견을 해서 심폐소생술을 하면 지금 시간이 얼마 되지않았기 때문에 살릴수있을거다 라는 계획을 가지고 빠르게 원장실에 들어갔고 제가 자다가 심장마비로 쓰러진 원장을 발견했다는 듯이 연기하면서 심폐소생술을 해서 그사람이 살아났어요그리고 그사람에게 물을 주고 괜찮으시냐고 물어봤고 그사람이 살아난걸 보면서 속으로 아..내가 자기 목조른걸 기억하고 있을까?불안해 하던중에 잠에서 깼어요사람을 죽이는 꿈이 길몽이라던데 죽였던 사람을 다시 살리는건 길몽이 아닌가요?
193,어금니 임플란트를 하였는데 처음엔 딱맞았는데 몇일있으니 힘을줘서 씹어야 붙습니다 이게 제대로 된건지... 닺,/qna/detail.nhn?d1id=7&dirId=702&docId=298550448,어금니 임플란트를 하였는데 처음엔 딱맞았는데 몇일있으니 힘을줘서 씹어야 붙습니다 이게 제대로 된건지... 닺는 부분이 앞니가 비중이 훨씬큰데 이러면 앞니가 앞으로 밀리는거 아닌가요
194,코실리콘 제거한지 4일째 됬는데요 실밥은 제거 했구 지금까지 소독이랑 후시딘 발라주고 있는었는데 렘스카겔 이,/qna/detail.nhn?d1id=7&dirId=70401&docId=298550444,코실리콘 제거한지 4일째 됬는데요 실밥은 제거 했구 지금까지 소독이랑 후시딘 발라주고 있는었는데렘스카겔 이라는 흉터연고를 발라도 될까요?흉터연고는 언제쯤 발라야 하나요 ㅠㅠㅠㅠ
195,무삭제라미네이트 뭐죠,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550419,무삭제라미네이트 대해서 알아봅니다.. 혹시 무삭제라미네이트 대해서 잘아시는분 없는가요마취하는건 같나요 통증이 오래 가는가요 ㅠㅠ??
196,"컴퓨터,게임,스마트폰만하면 신경이 날카로워집니다(예민해집니다)",/qna/detail.nhn?d1id=7&dirId=70109&docId=298550374,"제가 하루에 두세시간정도 컴퓨터게임을 즐겨하는데요 항상 게임 하고나면 느끼는게 있는데 신경이 예민해져서 사소한거에 짜증이나더라구요 근데 밖에나가서 몇십분 쇼핑하거나 돌아다니면 괜찮아져요 학창시절때 스마트폰,컴퓨터는 뇌에 판단을 담당하는 기관만움직이고 감성,암기,상상력 창의력을 담당하는 기관이 안움직여서 휴식하면서 해야된다고배웠었는데 혹시 예민해지는 이유가 이런이유때문일까요?"
197,연예인라미네이트 가격은?,/qna/detail.nhn?d1id=7&dirId=702&docId=298550365,연예인라미네이트 가격은 어떻게 되는지 궁금합니다 그냥 일반 가격이랑은 연예인라미네이트 가격이엄청 차이가 나겠죠?  의사님 연예인라미네이트 가격 알려주세요~
198,왼쪽 아랫배가 아프고 항문쪽이 아파요,/qna/detail.nhn?d1id=7&dirId=7010105&docId=298550339,"생리를 안한지는 이제 2달 넘은 상태이고, 임신 테스트기 2번 해본 결과 비임신이었습니다.그리고 이번 주부터 갑자기 왼쪽 아랫배가 아프고 항문? 쪽에 위화감이 계속듭니다..ㅜㅜ무슨 증상인가요?"
199,신혼살림 하면서 빚을 좀 졌는데 친정엄마가 너네는 월급 맨날 어디다 쓰길래 돈이없냐고 물으시네요... 빚있어,/qna/detail.nhn?d1id=7&dirId=7011404&docId=298550337,신혼살림 하면서 빚을 좀 졌는데친정엄마가 너네는 월급 맨날 어디다 쓰길래 돈이없냐고 물으시네요...빚있어서 빚갚는단 말은 못하겠고뭐라고 변명 할 수 있을까요?ㅠㅠ
200,제가 어제 모소낭 수술을 받았었는데요.,/qna/detail.nhn?d1id=7&dirId=70104&docId=298550331,제가 어제 모소낭 수술을 받았었는데요.의사 선생님 말로는 개방을 해둔 상태이고 안에 솜인가 거즈로 채워놓았고 이걸 곧 뺀다고 했는데 혹시 솜 뺄때 아프나요?아 참고로 수술하고나서는 이상하게도 전혀 아프지 않았습니다. 모소낭 곪았을때가 더 아팠던거 같습니다.
201,생리 끝나는날 관계 후 12시간 이내에 사후피임약 복용했는데 6일뒤 생리처럼 하혈을 합니다. 양도 생리처럼,/qna/detail.nhn?d1id=7&dirId=7011401&docId=298550327,생리 끝나는날 관계 후 12시간 이내에 사후피임약 복용했는데 6일뒤 생리처럼 하혈을 합니다. 양도 생리처럼 많구요.그럼 거의 2주일만에 다시 생리를 시작한건데 괜찮은건가요부정출혈의 양이 이렇게 많을수도있나요
202,아주연하게 두줄같은데 임신가능성 있을까요?,/qna/detail.nhn?d1id=7&dirId=7011401&docId=298550325,아주연하게 두줄같은데임신가능성 있을까요?
203,미노씬 3일치밖에 없는데 3일치만 먹어도되나요? 아니면 더 처방받아야돼요?,/qna/detail.nhn?d1id=7&dirId=70404&docId=298550324,미노씬 3일치밖에 없는데3일치만 먹어도되나요? 아니면 더 처방받아야돼요?
204,무삭제라미네이트 이걸,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550323,무삭제라미네이트 질문드립니다 혹시 무삭제라미네이트 이건 일반 라미네이트와다른가요?? 마취를 하는건 똑같죠?
205,라미네이트비용 보통은?,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550314,안녕하세요 제가 라미네이트 하게되었는데라미네이트비용 보통 어느정도인가요?대략적으로 라미네이트비용 생각을 해두는게좋을것같은데라미네이트 할때 미리 알면 좋으니까요 ㅠㅠ
206,연예인라미네이트 있는건지,/qna/detail.nhn?d1id=7&dirId=702&docId=298550300,연예인라미네이트 라는게 있는건가요? 일반 라미네이트랑 연예인라미네이트차이점이 뭔지 궁금합니다 의사님 연예인라미네이트 뭔가요???
207,강수량 많은 달,/qna/detail.nhn?d1id=7&dirId=7010101&docId=298550295,대체로 강수량이 많은 달은 언제인가요?
208,뉴로피드백 질문,/qna/detail.nhn?d1id=7&dirId=70117&docId=298550282,뉴로피드백 인터넷으로 구입할려고 하는데 컴퓨터랑 연결해서 하는건가요?그리고 따로 병원같은데 안가보고 제품 설명서에 나온대로 사용하면 되는건가요?
209,헬스장갑 추천,/qna/detail.nhn?d1id=7&dirId=70701&docId=298531469,안녕하세요 22살 남자입니다 헬스장에서 체지방 감량을 목적으로 운동을 하고 있는데 풀업이나 덤벨같은걸 들때 손바닥에 굳은살이 조금씩 생기고 있어서 장갑을 하나 사려고 합니다. 처음 구입하는거라 어떤걸 사야하는지 잘 몰라서 그러는데 굳은살 방지할 수 있는 헬스장갑좀 알려주세요
210,무삭제라미네이트 어떤지,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550256,안녕하세요무삭제라미네이트 어떤건지 궁금해서 질문 남깁니다.저희아버지께서 치과에서 무삭제라미네이트를 하라고 그랬다던데어떤건지 정확히 알고 싶어서요무삭제라미네이트 정보좀 주세요
211,라미네이트비용 대신?,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550229,"라미네이트비용 대해서 알아봅니다,, 라미네이트비용 어느정도인가요?혹시 유지를 어떻게 해주는게 좋은가요? 답변 바랍니다. ㅠㅠ"
212,무삭제라미네이트 어떤가요?,/qna/detail.nhn?d1id=7&dirId=702&docId=298550210,안녕하세요무삭제라미네이트 어떤가요?저희어머니께서 치과에서 라미네이트를 권유받으셨다고 하던데무삭제라미네이트라고 말하더라구요이게 뭔가요.?어떤건지 몰라서..무삭제라미네이트 알려주세요
213,연예인라미네이트 어떤방법이죠?,/qna/detail.nhn?d1id=7&dirId=702&docId=298550174,연예인라미네이트 어떻게 하는 방법인가요? 연예인라미네이트해보려고 하는데이게 제가 처음이라서 연예인라미네이트 어떻게 하는지자세히 좀 알려주세요
214,난소 물혹 복강경 수술 후 3일차입니다 퇴원 후 집에서 대변을 봤는데 좀 많이 검은 편입니다 문제 없을까요?,/qna/detail.nhn?d1id=7&dirId=7011404&docId=298550150,난소 물혹 복강경 수술 후 3일차입니다퇴원 후 집에서 대변을 봤는데 좀 많이 검은 편입니다문제 없을까요??
215,무삭제라미네이트 괜찮나요?,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550144,안녕하세요무삭제라미네이트 궁금해서 질문드립니다.일반 라미네이트랑 무삭제라미네이트 뭐가 다른건가요?알수가 없네용..무삭제라미네이트 정보좀용..
216,몸이 갑자기 붓고 저려요 외국생활을 하고있어서 병원에서 자세하게 진료를 받기 어려워 질문을 남겨봅니다. 20,/qna/detail.nhn?d1id=7&dirId=70107&docId=298550142,몸이 갑자기 붓고 저려요외국생활을 하고있어서 병원에서 자세하게 진료를 받기 어려워 질문을 남겨봅니다. 20대 중반 여자이구요~최근에 무리를하고나서 3주전쯤 심하게 양 다리가 부어올랐어요 갑자기 다리가 엄청 무겁고 붓는 느낌이들면서 복사뼈가 잘 안보일정도로ㅠ 발목주변이 부었고요 얼굴도붓고... 잘쉬고 먹으면 나아질줄 알았는데발목은 괜찮아졌는데 이번엔 허벅지 뒷부분이 붓고 다리를 곧게 펴기 힘든 느낌이 있습니다 잘 저리고 갑자기 하체살이 짧은 기간에 엄청 불어난 느낌으로.. 다리에 살이 울퉁불퉁하게 생겼어요 ㅠㅠㅠ 쪼그려 앉으면 마치 풍선같은게 허벅지 밑에 있는것처럼 다리가 불편하고요. 다리가 쉽게 무거워져서 너무 불편해요팔도 겨드랑이를 딱붙이면 불편한느낌이 들고 살이 2주만에 엄청 쪄버린것같은 느낌이 들어요 울퉁불퉁하게자고일어나면 허리도 아프고..몸에 근육통도 있구요몸전체가 뭐랄까 감각이무뎌지고 뻣뻣하게 되어서 스트레칭을 자주해도 풀리지가 않습니다...너무 스트레스받아요 혹시 비슷한 증상이나 병명을 알수있을까요 혹은 어디가서 어떤 검사를 받으면 좋을까요?
217,골반불균형 삐뚤어진 내 몸,/qna/detail.nhn?d1id=7&dirId=70119&docId=298550112,골반불균형으로 인해 다리가 짝짝이어서바지를 입을 때마다 항상 한쪽이 길었습니다.걸을 때도 골반불균형 때문인지 좀 절뚝거린다는느낌도 있었구요. 혼자서 바로 잡아 보려고 많이노력해봤는데 쉽지 않은 것 같습니다.골반불균형 바로 잡으려면 어떻게 해야 할까요??
218,투석환자회먹어도되나요,/qna/detail.nhn?d1id=7&dirId=7010105&docId=298550098,투석환자회먹어도되나요
219,아이스틱 피코 사용 하고 있습니다. 무화기를 바꿔 보고 싶어서요 직경은 22mm 인걸로 알고 있습니다. 직경,/qna/detail.nhn?d1id=7&dirId=70602&docId=298550094,아이스틱 피코 사용 하고 있습니다.무화기를 바꿔 보고 싶어서요 직경은 22mm 인걸로 알고 있습니다.직경 22mm 코일 교채형 무화기 중에 추천해 주실 많한게 있을까요? 추천해 주세요!!
220,연예인라미네이트 누런이,/qna/detail.nhn?d1id=7&dirId=70205&docId=298550091,연예인라미네이트 해보려고 하는데 연예인라미네이트어떻게 하는거에요?제가 이가 많이 누런편이라 연예인라미네이트 해보려고 하는데정확하게 알려주세요 의사님
221,라미네이트비용 쉽게!,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550089,라미네이트비용 대해서 알아봅니다 혹시 라미네이트비용 만큼 효과가있는가요? 특별하게 주의할 점은 무엇인지요? 의사님 의견좀요..
222,허벌라이프 단백질 쉐이크 먹고 살 빼고 싶으면 하루 두끼를 대신 먹으라고 하던데 진짜 도움되나요..?,/qna/detail.nhn?d1id=7&dirId=70601&docId=298550083,허벌라이프 단백질 쉐이크 먹고 살 빼고 싶으면 하루 두끼를 대신 먹으라고 하던데 진짜 도움되나요..?
223,어금니두개를 임플란트 했는데 두개사이에 간격이 너무없어 치실이 안들어가는데 이거 관리 어찌하나요??,/qna/detail.nhn?d1id=7&dirId=70202&docId=298550043,어금니두개를 임플란트 했는데 두개사이에 간격이 너무없어 치실이 안들어가는데 이거 관리 어찌하나요??
224,임신 가능여부,/qna/detail.nhn?d1id=7&dirId=7011403&docId=298550029,제가 원래 생리가 불규칙하기는 한데 보통 25일 전 후 쯤으로 생리를 하거든요 그런데 요번에 여행을 가야하는데 생리일이 겹쳐서 3월 19일? 부터 예정일을 늦춰준다는 사전 피임약을 먹고 24일 까지 복용을 멈췄는데 약 10일 정도가 지난 지금까지 생리를 안하네요..남자친구와 성관계는 사전 피임약 복용 전에도 있었고 피임약 복용중인 여행중에도 한번 있었구요성관계를 할때는 콘돔을 안끼고 하다가도 콘돔을 끼고 마무리를 하거나 시작할때부터 콘돔을 필수로 끼고 하는게 대부분이고 처음부터 끝까지 안끼고 한적은 없어요제 상황 같은 경우에도 임신 가능성이 있나요 ?
225,공익질문.,/qna/detail.nhn?d1id=7&dirId=70105&docId=298550028,제가 이번에 4급판정받았습니다. 1999년 1월생가장 빨리갈 방법없나요.. 직장관련 사정이있어서2. 만약 11월에 신청한다 하면 가장빨리가는 날은 언제쯤일까요
226,연예인라미네이트 꼭좀요!,/qna/detail.nhn?d1id=7&dirId=702&docId=298550027,안녕하세요 의사님 연예인라미네이트 실제로 하면연예인 처럼 하얘지나요?연예인라미네이트 해보려고 하는데 어떻게 하는거에요?연예인라미네이트 꼭 좀 알려주세요
227,우울증인가요?,/qna/detail.nhn?d1id=7&dirId=70109&docId=298550013,삶이 너무 고단하고 지칩니다.이쯤에서 접고 싶습니다.살면서 되는 일보단 안되는 일이 더 많고 상처가 너무 많습니다.나 같이 별 볼일 없는 사람은 무슨 이유로 세상에 와서그저 그런 인생을  살다 가야 하나 하는 생각이 듭니다.개같은 세상에서 삶을 빨리 접는 사람들도 그다지 억울할 것 없어 보일 때가 많습니다.그렇다가도 몇몇 빼고는 남들도 다 나같은 삶을 살아가겠지 하며 위로 할 때도 있고요.그냥 그래요.
228,알레르기 병원,/qna/detail.nhn?d1id=7&dirId=70103&docId=298550012,꽃가루 알레르기랑 과일? 알레르기가 있는거 같은데 과일? 알레르기는 어떤 과에서 진료를 받아야 될까요? 부산에 잘 하는곳이 있나요?
229,종아리통증 열심히 뛰어서,/qna/detail.nhn?d1id=7&dirId=70119&docId=298550005,다이어트를 결심하고 나서 근처 공원을몇바퀴씩 뛰곤 하는데요. 어제부터 종아리통증이있어서 문의드립니다. 무리를 해서 근육이 놀라서종아리통증이 생긴건지 아니면 어디 손상이 되어서종아리통증이 생긴건지 궁금하네요...어떻게 처치를 해야 할까요?
230,라미네이트비용 어떤지,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549993,안녕하세요라미네이트비용 질문좀 드릴려구요저희아빠가 라미네이트 해야 한다고 하는데아빠가 돈이 없어서제가 해드릴려구요라미네이트비용 얼만지 궁금해요
231,라미네이트비용 쉽게,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549989,라미네이트비용 대해서 알아봅니다 저희 엄마 치과를 간다고해서 라미네이트비용대신 알아봐주고 있는데 치료후 조심할점은 무엇인가요 ㅠㅠ
232,안녕하세요? 병원에서 뇌질환으로 인하여 몇년간 약을 복용하고 있습니다. 요즘 일도 다니도 피로가 쌓인 것을,/qna/detail.nhn?d1id=7&dirId=70403&docId=298549938,"안녕하세요?병원에서 뇌질환으로 인하여 몇년간 약을 복용하고 있습니다. 요즘 일도 다니도 피로가 쌓인 것을 아셨는지 어머니께서 칼슘 비타민D영양보충제를 사오셔서 저에게 권하시더군요. 그래서 어머니 말씀데로 영양제와 병원약을 먹었는데, 머리가 이상하게 붕뜬 느낌이 듭니다.심하게 아픈 것은 아니라서 누구에게 아프다고 말할 수 있는 상태도 아니고 그냥 참을만 한데 그녕 머리가 붕뜬 느낌에 허한 느낌이 듭니다.이 영양제 함께 먹어도 괜찮을까요?심하게 나타나는 것도 아니고 아주 세밀하게 증상이 느껴지니 더 겁이 납니다.감사합니다."
233,라미네이트비용 어떤가요..?,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549932,안녕하세요..저희 아버지께서 라미네이트비용 궁금해 하세요..라미네이트 해야 한다고 하시는데..발품팔아서 괜찮은 곳으로 가려고 합니다...라미네이트비용 알려주세요.
234,척추관협착증 코어 근육으로,/qna/detail.nhn?d1id=7&dirId=70119&docId=298549916,척추관협착증이 경미하게 있습니다.혹시 코어 근육만으로도 잡을 수가 있나요?아니면 일단 병원 가서 검사 받은 후에치료를 병행하면서 척추관협착증 관리를해주어야 할까요? 사실 병원 가서 어떤 치료를해야할지 감도 안 잡히네요...척추관협착증 어떻게 해야 하나요?
235,(사진)송곳니 덧니에 충치 생겼는데 레진으로도 가능한가요? 이가 끝에부터 파내려져가네요.. 이젠 가만있어도 시린데,/qna/detail.nhn?d1id=7&dirId=70203&docId=298549914,송곳니 덧니에 충치 생겼는데 레진으로도 가능한가요?이가 끝에부터 파내려져가네요.. 이젠 가만있어도 시린데 치과 방문하기전에 정보를 알까 싶어서요가만있어도 시리면 무조건 신경치료하는 부분일까요?
236,교도소가면 간호조무사할수잇나요? 기록남을텐데,/qna/detail.nhn?d1id=7&dirId=709&docId=298549898,교도소가면 간호조무사할수잇나요? 기록남을텐데
237,연예인라미네이트 궁금 ㅠㅠ,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549892,연예인라미네이트 대해서 알아봅니다.. 연예인라미네이트 맞고나서 어떤 관리가 필요한가요?많이 아픈가요 ㅠㅠ 의사님 정보좀요
238,라미네이트비용 괜찮은?,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549877,안녕하세요!라미네이트비용 비싼가요..?저희아빠가 라미네이트 해야 한다고 그러던데가격때문에 지금 못하고 계시거든요..제가 알바해서 해드릴려고 하는데 대충 얼마나 하나요..
239,제가 지금 후두염에 걸려서 약먹고 있는데 계속 나빠지고 있어서 입원을 했으면하는데 입원하는방법좀 ㅜ 내공50,/qna/detail.nhn?d1id=7&dirId=70102&docId=298549861,제가 지금 후두염에 걸려서 약먹고 있는데계속 나빠지고 있어서 입원을 했으면하는데 입원하는방법좀 ㅜ 내공50욕설이나 부모님이야기 신고))
240,제가 3급 부정교합인데 지난주에 교정기 붙이고 와이어랑 다 했어요 앞니띄우는 탈착식 장치?도 같이 추가했구요,/qna/detail.nhn?d1id=7&dirId=70201&docId=298549856,제가 3급 부정교합인데 지난주에 교정기 붙이고 와이어랑 다 했어요 앞니띄우는 탈착식 장치?도 같이 추가했구요그 장치 빼면 그냥 보통 교정한거랑 같아요근데 평소에 입다물고 있을때나 밥 씹어 먹을때 그냥 아예 이가 안닿아요 서로 맞물리지않는다고 해야하냐그냥 최대한 닿게 하려해도 왼쪽 어금니 엄청 조금 맞닿는정도고 붕뜨는데 원래 이런가요? 치과에 원래 그러냐니까 제 말 자체를 잘 이해못한채로 그냥 그럴수 있다고만 하는데다른 분들도 이런지 궁금해요
241,원추절제술후 비정형세포 원추절제술후 조직검사에서 병변이깨끗히제거되었다고3개월뒤에 검사하자그래서 검사를했는데,/qna/detail.nhn?d1id=7&dirId=7011404&docId=298549844,원추절제술후 비정형세포원추절제술후 조직검사에서 병변이깨끗히제거되었다고3개월뒤에 검사하자그래서 검사를했는데 바이러스도남아있고비정형세포가 나왔어요수술하면 정상으로뜰줄알고 걱정되도 가벼운마음으로 있었는데 또 심난하네요..수술이잘안되서 이런건가요..?
242,허리통증치료 평생?,/qna/detail.nhn?d1id=7&dirId=70119&docId=298549837,지금도 허리통증치료를 받고 있습니다.6개월 정도 꽤 오래 진행을 했는데요.허리통증치료 후에도 제자리 걸음하는기분입니다. 완전히 사라지는 건 아니고괜찮아졌다가 다시 아픈..? 그래서 지금허리통증치료를 끊지 못하겠어요.어떻게 해야 하나요??
243,최근에 팔에만이렇게두드러기처럼 올라오는데 왜그럴까요?간지럽거나하진않지만 약간붉은기는있고요,/qna/detail.nhn?d1id=7&dirId=70307&docId=298549826,최근에 팔에만이렇게두드러기처럼 올라오는데 왜그럴까요?간지럽거나하진않지만 약간붉은기는있고요
244,"임플란트할때 맞은편 치아가 많이 나왔음에도 임플란트를 먼저 시술하고, 튀어나온 치아에 대해 아무런 조취를 안",/qna/detail.nhn?d1id=7&dirId=70202&docId=298549819,"임플란트할때 맞은편 치아가 많이 나왔음에도임플란트를 먼저 시술하고,튀어나온 치아에 대해 아무런 조취를 안취했다면치과과실이 있나요?(계속임플란트깨짐)"
245,얼굴에 이렇게 작은 물집같은게 나는데 뭔가요?,/qna/detail.nhn?d1id=7&dirId=70401&docId=298549810,"얼굴에 이렇게 작은 물집같은게 나는데 뭔가요?예전엔 얼굴에 막 나서 병원 갔는데 습진,염증 동반했다고하고 이유는 말을 안해줬네여.. 하여튼 몇달에 한번씩저렇게 얼굴에 짜잘한 수포인가 물집이 올라와서스트레스받아여ㅠ 간지럽고 징그럽고.. 왜 올라오는지알고싶어요 화장품때문인지 생활습관때문인지 얼굴에원래 열이 많은데 그거때문인지...!"
246,연예인라미네이트 말처럼?!,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549807,연예인라미네이트 대해서 알아보는 대학생입니다.. 연예인라미네이트 받을까 고민인데혹시 받고나서 일상생활 문제없죠?? 아니면 주의할점은 무엇인가요??
247,한달다이어트 어떤게있나요?,/qna/detail.nhn?d1id=7&dirId=7011402&docId=298549802,안녕하세요 도움이 필요해서 질문합니다!제가 한달 뒤에 친구들과 베트남으로 해외여행을 가는데요 호텔에서 루프탑 수영장은 꼭 가게될 것 같습니다 제가 옷을 입었을 때는 그렇게 살이 쪄보이지는 않는데..옷에 가려진 속살들이 많아요 ㅠㅠ 래시가드도 생각해보긴 했는데…루프탑은 왠지비키니라서 ㅠㅠ 운동은 잼병이라.. 다이어트하면 굶거든요 혹시 한달간 할 수 있는 다이어트있으면 추천해주세요!
248,연예인라미네이트 괜찮은지,/qna/detail.nhn?d1id=7&dirId=70110&docId=298549801,연예인라미네이트 질문좀 드릴려구요..일반 라미네이트랑 연예인라미네이트랑 차이가 뭔가요?어떤차이가 있는지 궁금해요
249,전립선비대증은 치료 가능한가요,/qna/detail.nhn?d1id=7&dirId=70113&docId=298549786,"안녕하세요, 부산에 거주하는 68세 남자입니다,5년전부터 새벽마다 화장실에 자주 가게 되어 병원에 갔더니전립선 비대증 진단을 받고 약을 처방 받아 지금까지 복용하고 있습니다.그런데 시간이 지나면서 약기운이 없는건지 아니면 전립선 비대증이 심해진건지최근에는 다시 화장실에 자주 가게 되어 고민이 많습니다.전립선 비대증이 더 심해진걸까요?아니면 너무 오랫동안 약을 먹어서 약효과가 없는걸까요?약효과가 없는 것이라면 저와 같은 경우에도 전립선 비대증이 치료 가능한가요?"
250,헬스장 운동할때 가볍고 빠르게 30개씩 3회 무겁고 천천히 12개씩 3회 차이는 몬가요?ㅎ,/qna/detail.nhn?d1id=7&dirId=71102&docId=298549784,헬스장 운동할때가볍고 빠르게 30개씩 3회무겁고 천천히 12개씩 3회차이는 몬가요?ㅎ
251,헬스트레이너 준비하고 있는데 허리디스크 있으면 힘드나요?,/qna/detail.nhn?d1id=7&dirId=70106&docId=298549783,헬스트레이너 준비하고 있습니다.과거에 허리디스크로 고생했던 적이 있는데요.허리디스크가 있는데 과도한 운동을 하면서 헬스트레이너 준비하는데 악영향을 미칠까봐 걱정됩니다.허리디스크가 과거에 있었어도 헬스트레이너 할수 있을까요?
252,무릎의 혈종과 혈관절증의 차이점이 뭘까요?,/qna/detail.nhn?d1id=7&dirId=7010104&docId=298549758,무릎의 혈종과 혈관절증의 차이점이 뭘까요? 다쳐서 병원에 갔더니 혈종이 있다고 주사기로 10cc 빼내더라구요 이것도 혈관절증이라 볼수있는건가요?
253,목디스크주사 괜찮은가요?,/qna/detail.nhn?d1id=7&dirId=70119&docId=298549750,목디스크 진단 받고 목디스크주사 한번맞았습니다. 물리치료 했었고 진통소염제도먹었습니다. 근데도 낫지 않아 주치의와상의해서 목디스크주사를 맞게 되었는데요.지금 한 이틀 정도 된 것 같은데도 뻐근한느낌이 있어요. 목디스크주사 맞고 바로괜찮아 지는게 아닌가요??
254,스테로이드 연고 바른 부분만 하얗게 변했어요,/qna/detail.nhn?d1id=7&dirId=70111&docId=298549746,요 근래 피부염이 많이 나서 스테로이드 연고 처방받았는데요~!괜찮다싶더니 또 번져서 어제 바르고 잤어요제가 원래 홍조가 약간 있는데 바른곳만 홍조가 없어지면서 하얘졌어요좋은건지 나쁜건지.. 스테로이드 넓게 바르면 가끔씩 빨갛게 올라오는 부작용이 있어서부분적으로 바르는데 그 쪽만 하얗게 변하고 홍조가 사라지니 얼룩덜룩 해졌어요 ㅠ.ㅠ왜 이런거죠 ㅠ.ㅠ~?
255,연예인라미네이트 어떤지?,/qna/detail.nhn?d1id=7&dirId=70110&docId=298549731,안녕하세요연예인라미네이트 질문좀 드립니다.요새 연예인라미네이트 많이 하는가요?만약 연예인라미네이트 하게 된다면 연예인들처럼..치아가 하얗게 예쁘게 되서연예인라미네이트라 부르는건지...연예인라미네이트가 정확히 뭔가요?
256,아기피부에 하얗게반점이 100일쯤 부터 생겼는데요 처음엔 목뒤로 하얗게 색소침착처럼 반점이생겼었는데 최근들어,/qna/detail.nhn?d1id=7&dirId=70117&docId=298549727,아기피부에 하얗게반점이 100일쯤 부터 생겼는데요처음엔 목뒤로 하얗게 색소침착처럼 반점이생겼었는데최근들어 점점앞쪽으로 번지는듯하더니턱밑과 앞쪽으로 튀어나오듯이 동그랗게 반점이올라왔어요 빨갛게 부풀어오르기도하고 가라앉기도 하네요이게뭘까요?
257,연예인라미네이트 갈수록!!,/qna/detail.nhn?d1id=7&dirId=70202&docId=298549709,연예인라미네이트 대해서 알아봐요.. 연예인라미네이트 실제로 있는가요? 많이 다른가요통증이 얼마나 가는가요 ㅠㅠ 정보좀 알려주시길요
